datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-04-06 10:45:00,42940.5,43059.0,42901.3,42976.9,262.41,44.69,5.62,4.18,143.08,-181.21,324.3,39.9,42744.08,40896.2,43636.32,42793.34,43324.33,43855.32,157.7,36.4,82.1,39.2,-180.37,10,2,4
2022-04-06 11:30:00,42981.9,43166.3,42960.2,43121.0,258.39,48.23,10.92,6.93,113.16,-168.91,282.07,37.06,42758.86,40918.34,43600.08,42785.3,43304.96,43824.64,206.1,139.1,45.3,21.7,-129.13,11,2,4
2022-04-06 12:15:00,43113.3,43287.1,43108.1,43128.2,252.72,48.41,15.76,10.77,88.99,-154.46,243.45,34.84,42773.34,40940.33,43570.76,42783.86,43288.14,43792.41,179.0,14.9,158.9,5.2,-92.81,12,2,4
2022-04-06 13:00:00,43104.0,43152.6,42975.2,43088.6,247.34,47.44,18.83,15.17,65.89,-142.05,207.94,32.44,42785.7,40961.71,43549.19,42779.08,43269.13,43759.17,177.4,15.4,48.6,113.4,-99.61,13,2,4
2022-04-06 13:45:00,43088.7,43157.3,42948.2,43085.5,244.6,47.36,18.22,17.6,46.79,-128.92,175.71,30.31,42797.46,40982.84,43522.8,42768.44,43251.64,43734.84,209.1,3.2,68.6,137.3,-88.24,13,2,4
2022-04-06 14:30:00,43103.0,43159.4,42989.1,43057.5,239.3,46.6,16.7,17.91,29.06,-117.32,146.38,28.32,42807.66,41003.48,43487.66,42763.53,43233.15,43702.77,170.3,45.5,56.4,68.4,-77.46,14,2,4
2022-04-06 15:15:00,43051.1,43051.1,42991.7,42991.7,226.9,44.78,14.15,16.36,9.59,-109.43,119.02,26.47,42814.88,41023.26,43439.56,42772.73,43210.16,43647.58,59.4,59.4,0.0,0.0,-78.77,15,2,4
2022-04-07 09:15:00,42894.9,43038.6,42767.3,42944.1,230.08,43.46,12.68,14.51,-9.57,-102.88,93.3,25.67,42819.94,41042.38,43382.62,42737.38,43184.82,43632.26,271.3,49.2,94.5,127.6,-87.49,9,3,4
2022-04-07 10:00:00,42947.5,43008.2,42880.6,42928.3,222.76,43.0,11.72,12.85,-25.74,-95.23,69.5,24.93,42824.19,41061.14,43328.45,42731.26,43160.38,43589.52,127.6,19.2,60.7,47.7,-76.67,10,3,4
2022-04-07 10:45:00,42933.4,43157.0,42905.1,43136.4,224.84,50.36,19.92,14.77,-21.51,-72.8,51.3,23.49,42836.44,41081.79,43303.98,42721.86,43158.1,43594.35,251.9,203.0,20.6,28.3,-47.88,10,3,4
2022-04-07 11:30:00,43159.4,43495.1,43121.4,43435.0,235.47,58.62,46.19,25.94,5.87,-36.34,42.21,22.84,42859.9,41105.21,43293.28,42718.6,43184.48,43650.35,373.7,275.6,60.1,38.0,12.0,11,3,4
2022-04-07 12:15:00,43431.6,43483.9,43347.3,43406.2,228.41,57.62,71.36,45.82,24.96,-13.8,38.76,22.25,42881.33,41128.1,43272.5,42758.06,43205.59,43653.12,136.6,25.4,52.3,58.9,30.95,12,3,4
2022-04-07 13:00:00,43403.7,43457.1,43169.2,43175.8,232.66,50.27,78.55,65.37,21.25,-14.01,35.26,20.87,42892.88,41148.48,43239.59,42743.01,43202.76,43662.5,287.9,227.9,53.4,6.6,4.91,13,3,4
2022-04-07 13:45:00,43133.0,43170.9,42962.4,43114.5,231.28,48.5,63.87,71.26,13.21,-17.64,30.85,19.99,42901.57,41168.04,43206.06,42737.74,43194.35,43650.96,208.5,18.5,37.9,152.1,-36.9,13,3,4
