open,high,low,close,volume,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
44807.1,44837.8,44749.2,44757.6,0,1695279000,44881.44,44985.1,45064.45,45174.09,45292.62,45680.35,44871.72,44951.56,45029.25,45151.45,45313.91,45522.91,-87.08,-55.56,-31.52,20.48,25.61,3.41,4.08,-98.05,-236.46,31.25,11.64,46.24,-398.8,-0.88,-0.02,64.02,45301.12,45064.45,44827.78,1.05,-14.83,-15.96,0.6,-1,-0.13,0.13,0.2,0.11,0.07,0.02,-1,-1,-0.68,-0.6,0.28,0.27
44754.0,44833.1,44752.1,44827.1,0,1695279300,44848.64,44959.55,45050.81,45162.94,45285.12,45673.38,44856.85,44928.93,45010.0,45138.73,45304.27,45515.99,-92.22,-62.89,-29.33,29.87,31.98,7.14,5.06,-81.89,-168.9,33.29,10.61,42.13,-255.5,-0.57,-0.02,65.23,45308.26,45050.81,44793.36,1.14,6.55,-18.79,0.71,-1,0.16,0.16,0.18,0.16,0.01,0.0,-1,-1,-0.5,-0.41,0.29,0.29
44828.8,44828.8,44791.6,44801.2,0,1695279600,44824.98,44931.34,45036.0,45151.51,45277.74,45666.3,44838.3,44905.71,44990.11,45125.5,45294.31,45508.87,-97.26,-69.77,-27.49,28.52,30.95,10.71,7.09,-87.91,-136.89,35.18,10.16,40.36,-282.1,-0.63,-0.02,63.23,45314.27,45036.0,44757.73,1.24,7.81,-21.62,0.8,-1,-0.06,0.06,0.08,0.06,0.0,0.02,-1,-1,-0.52,-0.42,0.29,0.32
44797.4,44835.9,44787.6,44796.8,0,1695279900,44799.62,44902.91,45019.56,45140.53,45270.14,45659.12,44824.47,44885.91,44971.7,45112.61,45284.46,45501.79,-100.45,-75.9,-24.55,28.29,30.77,13.75,10.54,-88.94,-116.2,36.75,10.42,38.12,-284.3,-0.63,-0.02,62.16,45313.14,45019.56,44725.98,1.3,12.06,-23.62,0.86,-1,-0.01,0.01,0.11,0.0,0.09,0.02,-1,-1,-0.49,-0.39,0.28,0.33
44794.1,44833.6,44773.8,44833.6,0,1695280200,44803.26,44877.8,45003.88,45129.7,45263.12,45652.24,44827.51,44876.4,44958.55,45101.67,45275.53,45495.14,-98.87,-80.5,-18.37,33.23,34.1,14.48,12.98,-79.71,-97.54,38.3,9.7,37.09,-251.1,-0.56,-0.03,61.99,45301.96,45003.88,44705.79,1.32,21.44,-24.26,0.88,-1,0.08,0.08,0.13,0.09,0.0,0.05,-1,-1,-0.38,-0.28,0.24,0.34
44831.7,44853.3,44785.1,44790.1,0,1695280500,44809.76,44845.6,44982.66,45119.03,45255.36,45645.07,44815.04,44860.71,44942.51,45089.45,45265.92,45488.12,-99.98,-84.39,-15.58,30.55,32.18,14.16,14.13,-88.88,-88.27,39.19,11.19,34.19,-322.0,-0.71,-0.03,62.44,45278.18,44982.66,44687.14,1.31,17.42,-23.99,0.88,-1,-0.1,0.1,0.15,0.09,0.05,0.01,-1,-1,-0.43,-0.34,0.17,0.34
44789.2,44792.4,44763.1,44774.4,0,1695280800,44799.22,44823.93,44962.46,45108.38,45247.63,45637.82,44801.49,44845.01,44926.5,45077.09,45256.18,45481.02,-100.96,-87.71,-13.25,29.62,31.5,12.75,13.8,-93.15,-93.75,40.21,10.8,35.62,-216.7,-0.48,-0.03,60.07,45256.91,44962.46,44668.0,1.31,18.07,-23.87,0.87,-1,-0.04,0.04,0.07,0.03,0.01,0.03,-1,-1,-0.42,-0.34,0.13,0.34
44775.7,44809.9,44741.4,44757.5,0,1695281100,44790.48,44807.73,44943.68,45096.9,45239.81,45630.22,44786.83,44829.1,44910.4,45064.56,45246.31,45473.82,-101.92,-90.55,-11.37,28.61,30.78,7.42,11.44,-95.71,-88.49,41.34,9.93,35.3,-162.0,-0.36,-0.03,60.67,45240.12,44943.68,44647.24,1.32,18.6,-24.11,0.88,-1,-0.04,0.04,0.15,0.04,0.08,0.04,-1,-1,-0.41,-0.34,0.11,0.34
44758.4,44800.1,44746.6,44791.4,0,1695281400,44789.4,44794.51,44926.54,45085.5,45232.28,45622.92,44788.35,44822.25,44899.07,45053.85,45237.3,45467.03,-98.81,-92.2,-6.61,33.5,33.99,8.15,9.44,-86.69,-76.65,42.39,9.3,33.06,-132.2,-0.29,-0.03,60.16,45216.51,44926.54,44636.57,1.29,26.7,-23.28,0.86,-1,0.08,0.08,0.12,0.07,0.02,0.03,-1,-1,-0.3,-0.24,0.06,0.33
44790.9,44793.4,44763.2,44788.7,0,1695281700,44780.42,44791.84,44908.41,45073.73,45225.61,45615.86,44788.47,44816.15,44888.56,45043.45,45228.42,45460.28,-95.47,-92.85,-2.61,33.3,33.85,10.08,8.55,-87.34,-69.32,43.37,8.96,31.83,-26.7,-0.06,-0.03,58.02,45184.93,44908.41,44631.89,1.23,28.35,-21.7,0.82,-1,-0.01,0.01,0.07,0.0,0.01,0.06,-1,-1,-0.27,-0.22,0.06,0.32
44784.4,44820.9,44769.4,44804.1,0,1695282000,44783.22,44796.49,44890.8,45061.55,45219.41,45608.78,44793.68,44813.96,44880.51,45034.06,45220.01,45453.75,-90.53,-92.39,1.86,35.61,35.35,16.3,11.51,-77.06,-55.75,43.36,11.8,29.79,46.5,0.1,-0.03,57.55,45145.94,44890.8,44635.65,1.14,33.01,-19.27,0.76,-1,0.03,0.03,0.11,0.04,0.04,0.03,-1,-1,-0.19,-0.17,0.05,0.29
44805.4,44848.7,44799.2,44842.5,0,1695282300,44796.84,44798.03,44878.79,45050.0,45213.52,45602.1,44809.95,44819.15,44876.89,45026.55,45212.54,45447.67,-82.56,-90.42,7.86,41.09,38.96,28.62,18.34,-49.73,-33.05,42.52,14.55,27.95,15.4,0.03,-0.03,56.98,45118.85,44878.79,44638.73,1.07,42.44,-16.93,0.66,-1,0.09,0.09,0.11,0.08,0.01,0.01,-1,-1,-0.08,-0.08,0.06,0.27
44843.8,44885.1,44809.4,44824.9,0,1695282600,44810.32,44800.4,44865.87,45037.65,45207.35,45595.45,44814.94,44820.19,44871.94,45018.64,45204.86,45441.47,-76.79,-87.7,10.91,39.43,37.94,38.75,27.89,-56.96,-22.1,40.76,17.66,25.35,23.7,0.05,-0.03,58.32,45087.63,44865.87,44644.11,0.99,40.76,-14.47,0.57,-1,-0.04,0.04,0.17,0.04,0.09,0.03,-1,-1,-0.09,-0.1,0.06,0.25
44822.9,44827.2,44801.3,44820.6,0,1695282900,44816.16,44802.78,44852.84,45031.07,45201.05,45589.02,44816.82,44820.27,44867.05,45010.88,45197.25,45435.3,-71.73,-84.5,12.77,39.02,37.69,49.48,38.95,-44.89,-34.53,39.27,17.08,25.55,23.8,0.05,-0.03,56.0,45051.95,44852.84,44653.74,0.89,41.9,-11.72,0.46,-1,-0.01,0.01,0.06,0.01,0.01,0.04,-1,-1,-0.07,-0.1,0.06,0.23
44823.0,44850.9,44736.5,44740.2,0,1695283200,44806.46,44793.44,44835.62,45021.22,45194.08,45582.14,44791.28,44805.71,44854.97,45000.26,45188.2,45428.38,-73.36,-82.27,8.91,32.22,33.32,33.55,40.59,-97.51,-68.88,38.87,14.76,29.77,-93.4,-0.21,-0.03,60.17,45009.53,44835.62,44661.71,0.78,22.57,-9.67,0.41,-1,-0.18,0.18,0.26,0.19,0.06,0.01,-1,-1,-0.21,-0.26,0.07,0.2
44740.6,44745.4,44705.4,44735.6,0,1695283500,44792.76,44787.99,44816.8,45011.2,45187.2,45575.08,44772.72,44792.96,44843.6,44989.88,45179.24,45421.49,-74.17,-80.65,6.48,31.87,33.09,24.8,35.94,-83.19,-130.89,38.89,14.04,32.11,-54.5,-0.12,-0.03,58.73,44941.45,44816.8,44692.14,0.56,17.43,-6.73,0.39,-1,-0.01,0.01,0.09,0.01,0.01,0.07,-1,-1,-0.18,-0.24,0.08,0.14
44740.5,44765.3,44738.9,44747.9,0,1695283800,44773.84,44785.34,44804.64,45000.85,45180.52,45568.26,44764.45,44784.77,44834.49,44980.39,45170.7,45414.78,-72.98,-79.12,6.14,33.9,34.37,14.32,24.22,-76.35,-110.41,38.38,16.02,30.9,-26.5,-0.06,-0.03,56.66,44903.73,44804.64,44705.54,0.44,21.37,-4.97,0.33,-1,0.03,0.03,0.06,0.02,0.04,0.0,-1,-1,-0.13,-0.19,0.09,0.11
44741.1,44760.6,44717.2,44749.1,0,1695284100,44758.68,44784.5,44796.12,44990.96,45173.91,45561.42,44759.33,44778.28,44826.36,44971.32,45162.35,45408.16,-71.12,-77.52,6.4,34.1,34.49,21.59,20.24,-75.68,-122.77,38.19,15.13,31.97,-8.4,-0.02,-0.03,55.71,44882.77,44796.12,44709.46,0.39,22.87,-3.95,0.28,-1,0.0,0.0,0.1,0.02,0.03,0.05,-1,-1,-0.1,-0.17,0.09,0.1
44752.1,44758.9,44733.8,44747.9,0,1695284400,44744.14,44780.15,44787.33,44982.03,45167.22,45554.38,44755.52,44772.76,44818.88,44962.56,45154.14,45401.59,-68.95,-75.8,6.86,33.99,34.42,23.87,19.93,-76.35,-106.92,38.02,14.62,30.9,-43.5,-0.1,-0.02,53.52,44853.77,44787.33,44720.89,0.3,20.33,-2.62,0.21,-1,-0.0,0.0,0.06,0.01,0.02,0.03,-1,-1,-0.09,-0.16,0.09,0.08
44746.6,44785.0,44734.0,44755.4,0,1695284700,44747.18,44776.82,44784.33,44973.59,45161.0,45547.46,44755.48,44769.6,44812.84,44954.44,45146.25,45395.16,-65.86,-73.82,7.96,35.44,35.29,25.26,23.58,-72.18,-73.09,37.12,17.12,28.79,-33.3,-0.07,-0.02,53.34,44850.85,44784.33,44717.81,0.3,28.25,-2.63,0.21,-1,0.02,0.02,0.11,0.02,0.07,0.03,-1,-1,-0.06,-0.13,0.09,0.08
44756.9,44759.7,44687.6,44695.5,0,1695285000,44739.16,44765.96,44781.22,44963.69,45154.16,45540.21,44735.49,44756.13,44801.66,44944.28,45137.32,45388.2,-67.47,-72.55,5.08,29.8,31.77,18.49,22.54,-96.0,-160.63,36.96,15.51,32.14,-108.6,-0.24,-0.02,54.68,44857.52,44781.22,44704.93,0.34,-6.18,-4.33,0.43,-1,-0.13,0.13,0.16,0.14,0.01,0.02,-1,-1,-0.19,-0.24,0.11,0.09
44697.6,44758.4,44696.1,44758.4,0,1695285300,44741.26,44757.55,44777.79,44954.78,45148.04,45533.16,44743.12,44756.54,44797.54,44936.99,45129.82,45381.93,-62.95,-70.63,7.68,40.5,38.53,22.56,22.1,-64.15,-95.19,36.81,14.25,29.52,-84.1,-0.19,-0.02,55.27,44851.66,44777.79,44703.92,0.33,36.88,-3.93,0.38,-1,0.14,0.14,0.14,0.14,0.0,0.0,-1,-1,-0.04,-0.09,0.09,0.08
44758.6,44759.6,44650.8,44667.7,0,1695285600,44724.98,44741.83,44771.12,44945.24,45140.79,45525.86,44717.98,44740.39,44785.18,44926.43,45120.67,45374.83,-65.92,-69.68,3.77,32.75,33.5,15.69,18.91,-92.79,-168.2,37.26,12.37,31.12,-157.2,-0.35,-0.02,59.09,44858.26,44771.12,44683.97,0.39,-9.34,-5.13,0.46,-1,-0.2,0.2,0.24,0.2,0.0,0.04,-1,-1,-0.23,-0.26,0.09,0.1
44666.9,44711.5,44656.2,44709.5,0,1695285900,44717.3,44730.72,44766.75,44938.27,45133.85,45518.6,44715.16,44734.77,44777.97,44917.93,45112.53,45368.21,-64.16,-68.58,4.42,38.58,37.45,22.7,20.32,-74.95,-145.24,37.68,11.54,29.03,-111.1,-0.25,-0.02,58.82,44857.0,44766.75,44676.5,0.4,18.28,-5.6,0.51,-1,0.09,0.09,0.12,0.1,0.0,0.02,-1,-1,-0.13,-0.15,0.07,0.1
44712.4,44720.2,44672.6,44672.6,0,1695286200,44700.74,44723.96,44758.7,44929.85,45126.57,45511.26,44700.97,44723.47,44767.93,44908.31,45103.81,45361.28,-65.0,-67.86,2.87,35.65,35.5,13.86,17.42,-90.7,-134.28,37.79,11.94,27.33,-67.6,-0.15,-0.02,58.02,44852.32,44758.7,44665.08,0.42,4.02,-5.89,0.53,-1,-0.08,0.08,0.11,0.09,0.02,0.0,-1,-1,-0.19,-0.21,0.08,0.11
44669.8,44682.0,44603.4,44672.9,0,1695286500,44696.22,44717.69,44752.84,44920.47,45119.26,45503.96,44691.61,44714.27,44758.88,44899.07,45095.28,45354.44,-64.89,-67.27,2.38,35.69,35.53,19.68,18.75,-75.33,-172.67,38.71,10.81,33.06,-62.7,-0.14,-0.02,59.49,44852.35,44752.84,44653.33,0.44,9.83,-6.62,0.59,-1,0.0,0.0,0.18,0.01,0.02,0.15,-1,-1,-0.18,-0.19,0.08,0.11
44669.0,44694.6,44651.9,44691.0,0,1695286800,44682.74,44712.0,44748.67,44911.03,45112.46,45496.76,44691.41,44710.04,44752.42,44890.91,45087.28,45347.83,-62.62,-66.34,3.72,38.36,37.29,23.12,18.89,-64.61,-112.54,39.18,11.79,31.33,-56.9,-0.13,-0.02,58.29,44851.16,44748.67,44646.18,0.46,21.87,-7.17,0.65,-1,0.04,0.04,0.1,0.05,0.01,0.04,-1,-1,-0.13,-0.14,0.08,0.12
44688.1,44691.2,44654.8,44672.6,0,1695287100,44683.72,44704.35,44744.42,44902.23,45105.26,45489.46,44685.14,44703.24,44744.82,44882.35,45079.06,45341.12,-61.59,-65.39,3.79,36.69,36.23,29.34,24.05,-72.04,-108.18,39.62,11.25,29.89,-76.5,-0.17,-0.02,56.73,44852.01,44744.42,44636.84,0.48,16.62,-8.11,0.76,-1,-0.04,0.04,0.08,0.03,0.01,0.04,-1,-1,-0.16,-0.16,0.08,0.12
44665.4,44673.1,44623.4,44643.7,0,1695287400,44670.56,44693.93,44737.04,44892.6,45097.41,45481.93,44671.33,44692.41,44735.19,44872.99,45070.44,45334.18,-62.4,-64.79,2.39,34.18,34.61,28.52,26.99,-77.81,-129.15,40.39,10.54,31.99,-104.2,-0.23,-0.02,56.23,44850.81,44737.04,44623.27,0.51,8.98,-8.81,0.8,-1,-0.06,0.06,0.11,0.05,0.02,0.05,-1,-1,-0.21,-0.2,0.08,0.13
44640.4,44661.9,44633.6,44634.6,0,1695287700,44662.96,44681.85,44729.34,44882.78,45089.66,45474.38,44659.08,44681.9,44725.61,44863.65,45061.81,45327.21,-63.04,-64.44,1.4,33.4,34.11,22.44,26.77,-82.82,-117.85,41.11,10.15,30.8,-120.8,-0.27,-0.02,54.23,44848.8,44729.34,44609.87,0.53,10.35,-9.46,0.83,-1,-0.02,0.02,0.06,0.01,0.05,0.0,-1,-1,-0.21,-0.2,0.08,0.14
44635.8,44647.9,44605.6,44619.4,0,1695288000,44652.26,44674.24,44720.1,44873.12,45081.68,45466.74,44645.86,44670.54,44715.49,44854.07,45053.05,45320.17,-64.04,-64.36,0.32,32.09,33.26,16.06,22.34,-91.19,-127.35,42.09,9.57,32.8,-76.1,-0.17,-0.02,53.38,44843.51,44720.1,44596.69,0.55,9.2,-9.85,0.85,-1,-0.03,0.03,0.09,0.04,0.03,0.03,-1,-1,-0.23,-0.21,0.09,0.14
44620.6,44642.4,44615.1,44638.4,0,1695288300,44641.74,44662.24,44709.9,44863.89,45073.66,45459.24,44643.37,44664.69,44708.15,44845.61,45044.84,45313.39,-62.57,-64.0,1.43,35.5,35.37,15.09,17.86,-80.73,-107.92,43.0,9.21,31.56,-120.0,-0.27,-0.02,51.52,44824.57,44709.9,44595.22,0.51,18.83,-9.08,0.83,-1,0.04,0.04,0.06,0.04,0.01,0.01,-1,-1,-0.16,-0.16,0.06,0.13
44634.8,44671.1,44616.5,44663.1,0,1695288600,44639.84,44661.78,44701.8,44855.2,45066.0,45451.81,44649.95,44664.4,44703.86,44838.45,45037.28,45306.92,-58.74,-62.95,4.21,39.73,38.05,20.32,17.16,-67.13,-77.08,42.79,12.48,29.18,-4.6,-0.01,-0.02,51.74,44805.16,44701.8,44598.45,0.46,31.28,-7.94,0.78,-1,0.06,0.06,0.12,0.06,0.02,0.04,-1,-1,-0.09,-0.09,0.06,0.12
44667.1,44678.9,44638.1,44657.9,0,1695288900,44642.68,44656.62,44693.67,44845.85,45059.08,45444.38,44652.6,44663.22,44699.48,44831.37,45029.77,45300.46,-55.49,-61.46,5.97,39.15,37.71,29.01,21.47,-65.13,-60.24,42.33,12.86,27.51,-51.6,-0.12,-0.02,50.96,44783.01,44693.67,44604.33,0.4,29.98,-6.69,0.75,-1,-0.01,0.01,0.09,0.02,0.03,0.04,-1,-1,-0.08,-0.09,0.05,0.1
44654.9,44661.9,44593.4,44629.8,0,1695289200,44641.72,44652.34,44688.15,44835.5,45051.81,45436.82,44645.0,44657.14,44692.85,44823.47,45021.85,45293.79,-54.55,-60.08,5.53,36.07,35.86,29.88,26.4,-78.1,-102.33,42.55,11.65,31.05,-42.8,-0.1,-0.02,52.21,44778.93,44688.15,44597.37,0.41,17.86,-6.87,0.76,-1,-0.06,0.06,0.15,0.06,0.02,0.08,-1,-1,-0.13,-0.14,0.05,0.1
44625.2,44660.4,44600.3,44602.8,0,1695289500,44638.4,44645.33,44681.51,44823.27,45044.33,45429.07,44630.93,44647.26,44684.27,44814.81,45013.55,45286.91,-55.34,-59.13,3.79,33.36,34.17,20.81,26.57,-94.34,-103.7,42.76,10.7,28.52,-70.1,-0.16,-0.02,52.77,44776.76,44681.51,44586.26,0.43,8.68,-7.34,0.79,-1,-0.06,0.06,0.13,0.05,0.08,0.01,-1,-1,-0.18,-0.18,0.06,0.11
44605.8,44632.9,44601.5,44618.7,0,1695289800,44634.46,44638.1,44675.05,44812.07,45036.94,45421.33,44626.85,44642.07,44678.03,44807.12,45005.73,45280.26,-54.06,-58.12,4.05,36.39,36.03,15.84,22.18,-80.05,-101.28,42.95,10.24,27.28,-72.3,-0.16,-0.02,51.25,44768.93,44675.05,44581.17,0.42,19.99,-7.18,0.78,-1,0.04,0.04,0.07,0.03,0.03,0.01,-1,-1,-0.13,-0.13,0.05,0.11
44619.6,44633.9,44607.4,44610.2,0,1695290100,44623.88,44631.86,44668.1,44801.61,45029.59,45413.37,44621.3,44636.28,44671.57,44799.4,44997.9,45273.59,-53.13,-57.12,3.99,35.46,35.47,12.95,16.53,-86.75,-94.45,43.08,9.99,26.23,-62.4,-0.14,-0.02,49.48,44759.56,44668.1,44576.65,0.41,18.34,-6.94,0.77,-1,-0.02,0.02,0.06,0.02,0.03,0.01,-1,-1,-0.13,-0.14,0.04,0.11
44707.4,44907.4,44680.5,44902.9,0,1695354300,44672.88,44657.78,44675.86,44796.99,45025.07,45406.79,44715.17,44684.75,44693.6,44803.46,44996.02,45269.91,-28.44,-51.38,22.95,66.86,58.79,43.92,24.24,-1.43,255.98,42.39,35.91,17.94,259.2,0.58,-0.02,67.17,44809.56,44675.86,44542.15,0.6,134.91,-2.33,0.04,-1,0.66,0.66,0.51,0.44,0.01,0.06,-1,-1,0.51,0.47,0.2,0.15
44901.9,44950.4,44879.9,44904.6,0,1695354600,44727.84,44684.78,44683.31,44792.05,45020.51,45400.28,44778.31,44724.73,44713.69,44807.43,44994.21,45266.27,-8.63,-42.83,34.2,66.96,58.88,66.33,41.07,-12.83,306.03,42.14,37.79,16.6,270.0,0.6,-0.01,67.41,44847.18,44683.31,44519.45,0.73,117.52,2.2,0.02,1,0.0,0.0,0.16,0.01,0.1,0.05,1,-1,0.5,0.43,0.26,0.19
44906.9,44926.6,44860.9,44869.5,0,1695354900,44781.18,44709.79,44692.02,44786.32,45015.84,45393.62,44808.71,44751.05,44728.53,44809.86,44991.74,45262.32,4.18,-33.43,37.61,62.73,56.2,87.69,65.98,-22.66,212.88,41.53,35.15,17.46,250.1,0.56,-0.01,67.29,44874.92,44692.02,44509.11,0.82,98.52,5.05,0.1,1,-0.08,0.08,0.15,0.08,0.04,0.02,1,-1,0.4,0.32,0.29,0.21
44863.9,44882.7,44762.3,44799.1,0,1695355200,44817.26,44725.86,44694.05,44780.65,45010.49,45386.54,44805.51,44759.78,44735.25,44809.44,44987.92,45257.71,8.56,-25.03,33.59,55.19,51.28,74.04,76.02,-42.38,121.05,39.29,30.9,25.26,160.7,0.36,-0.01,71.08,44880.73,44694.05,44507.37,0.84,78.14,7.63,0.22,1,-0.16,0.16,0.27,0.14,0.04,0.08,1,-1,0.24,0.14,0.29,0.21
44796.6,44938.7,44780.0,44925.8,0,1695355500,44880.38,44752.13,44706.96,44777.5,45006.5,45380.11,44845.6,44789.97,44753.4,44814.0,44986.69,45254.41,21.99,-15.63,37.62,63.65,58.19,76.02,79.25,-6.89,147.09,37.82,31.54,21.55,262.7,0.59,-0.0,77.34,44918.58,44706.96,44495.33,0.95,101.71,10.52,0.33,1,0.28,0.28,0.35,0.29,0.03,0.04,1,-1,0.49,0.39,0.31,0.24
44928.7,44937.2,44860.8,44860.8,0,1695355800,44871.96,44772.42,44714.52,44773.09,45002.14,45373.29,44850.67,44802.85,44763.63,44815.84,44984.2,45250.5,27.09,-7.08,34.17,57.64,54.06,75.21,75.09,-25.1,123.86,36.46,29.32,20.03,202.9,0.45,-0.0,77.27,44936.53,44714.52,44492.51,0.99,82.94,12.76,0.44,1,-0.14,0.14,0.17,0.15,0.02,0.0,1,-1,0.33,0.22,0.31,0.25
44856.9,44875.9,44820.2,44844.1,0,1695356100,44859.86,44793.85,44723.1,44768.28,44997.29,45366.56,44848.48,44810.35,44771.29,44816.94,44981.43,45246.45,29.44,0.22,29.22,56.17,53.05,79.41,76.88,-29.78,83.09,34.56,27.78,22.81,214.3,0.48,0.0,75.73,44951.13,44723.1,44495.06,1.02,76.53,13.95,0.5,1,-0.04,0.04,0.12,0.03,0.04,0.05,1,1,0.27,0.16,0.29,0.26
44846.4,44846.4,44731.6,44732.5,0,1695356400,44832.46,44806.82,44726.08,44760.69,44991.32,45359.33,44809.82,44796.19,44767.6,44813.63,44976.5,45241.34,22.04,4.58,17.45,47.47,46.87,61.36,72.0,-61.04,28.93,32.58,24.87,28.49,129.7,0.29,0.0,78.52,44952.97,44726.08,44499.18,1.01,51.42,13.29,0.46,1,-0.25,0.25,0.26,0.25,0.0,0.0,1,1,0.01,-0.08,0.26,0.26
44732.6,44768.4,44615.9,44618.7,0,1695356700,44796.38,44806.82,44722.46,44753.24,44984.07,45351.64,44746.11,44763.92,44753.42,44805.99,44969.41,45235.14,6.91,5.05,1.86,40.57,41.67,38.76,59.84,-92.91,-37.54,31.9,21.64,34.65,0.0,0.0,0.0,83.81,44953.73,44722.46,44491.19,1.03,27.57,11.2,0.31,1,-0.25,0.25,0.34,0.26,0.08,0.01,1,1,-0.23,-0.3,0.26,0.27
44620.9,44640.9,44548.9,44588.9,0,1695357000,44729.0,44804.69,44718.28,44746.63,44976.19,45343.71,44693.71,44732.1,44737.75,44797.48,44961.88,45228.71,-7.39,2.56,-9.95,38.97,40.44,18.67,39.6,-90.04,-81.07,31.81,19.96,37.62,-21.3,-0.05,0.0,84.39,44955.95,44718.28,44480.6,1.06,22.78,8.51,0.17,1,-0.07,0.07,0.21,0.07,0.04,0.09,1,1,-0.29,-0.33,0.27,0.27
44593.4,44676.1,44580.1,44653.9,0,1695357300,44687.62,44779.79,44718.78,44741.23,44968.76,45336.34,44680.44,44717.88,44729.76,44791.84,44955.78,45222.99,-13.33,-0.62,-12.71,44.14,44.22,14.4,23.94,-73.85,-52.91,31.24,21.3,34.59,-249.0,-0.55,0.0,85.22,44955.86,44718.78,44481.71,1.06,36.32,6.41,0.1,1,0.15,0.15,0.21,0.14,0.05,0.03,-1,1,-0.15,-0.17,0.28,0.27
44656.6,44693.8,44626.2,44652.4,0,1695357600,44649.28,44754.57,44719.68,44737.97,44961.79,45329.13,44671.09,44705.98,44722.4,44786.38,44949.77,45217.31,-17.95,-4.08,-13.87,44.05,44.15,20.63,17.9,-74.22,-40.51,30.46,21.58,32.6,-252.2,-0.56,0.0,83.96,44955.61,44719.68,44483.74,1.06,35.74,4.13,0.04,1,-0.0,0.0,0.15,0.01,0.08,0.06,-1,1,-0.15,-0.16,0.27,0.27
44656.2,44685.1,44625.4,44629.1,0,1695357900,44628.6,44730.53,44720.16,44735.4,44954.74,45321.6,44657.1,44692.0,44713.51,44780.21,44943.42,45211.46,-23.23,-7.91,-15.31,42.55,43.07,23.97,19.67,-80.02,-48.53,29.74,20.46,30.98,-240.4,-0.54,-0.0,82.23,44955.3,44720.16,44485.02,1.05,30.64,1.25,0.0,1,-0.05,0.05,0.13,0.06,0.06,0.01,-1,-1,-0.2,-0.19,0.27,0.27
44627.9,44728.0,44623.1,44696.8,0,1695358200,44644.22,44720.3,44723.08,44732.8,44947.87,45314.48,44670.33,44692.87,44711.92,44776.94,44938.54,45206.34,-21.69,-10.67,-11.03,48.07,47.02,27.53,24.04,-63.16,-27.67,28.46,22.29,28.21,-102.3,-0.23,-0.0,83.85,44955.53,44723.08,44490.63,1.04,44.35,-0.37,0.0,-1,0.15,0.15,0.23,0.15,0.07,0.01,-1,-1,-0.06,-0.03,0.26,0.27
44696.4,44765.4,44691.0,44755.9,0,1695358500,44677.62,44703.31,44727.72,44731.89,44941.7,45307.62,44698.85,44704.33,44716.11,44776.11,44934.92,45201.86,-15.53,-11.64,-3.89,52.37,50.19,36.12,29.21,-48.44,5.26,26.76,24.08,26.41,-169.9,-0.38,-0.0,83.17,44958.89,44727.72,44496.55,1.03,56.1,-0.85,0.0,-1,0.13,0.13,0.17,0.13,0.02,0.01,-1,-1,0.06,0.09,0.21,0.27
44755.8,44798.1,44746.2,44770.1,0,1695358800,44700.86,44694.24,44733.33,44731.36,44935.94,45300.89,44722.6,44716.29,44721.25,44775.88,44931.66,45197.56,-9.39,-11.19,1.8,53.36,50.93,48.38,37.34,-43.25,24.57,24.94,25.86,25.2,-90.7,-0.2,-0.0,80.94,44962.89,44733.33,44503.77,1.03,58.01,-1.35,0.0,-1,0.03,0.03,0.12,0.03,0.06,0.02,-1,-1,0.08,0.11,0.18,0.26
44772.9,44827.6,44757.7,44827.1,0,1695359100,44735.8,44692.54,44743.19,44731.23,44930.46,45294.38,44757.43,44736.44,44731.33,44777.89,44929.59,45193.88,0.07,-8.94,9.01,57.24,53.82,59.89,48.13,-28.63,41.65,23.61,26.88,23.63,-17.0,-0.04,-0.0,80.15,44971.06,44743.19,44515.33,1.02,68.41,-1.64,0.01,-1,0.13,0.13,0.16,0.12,0.0,0.03,-1,-1,0.19,0.21,0.17,0.26
44825.4,44927.3,44825.4,44905.9,0,1695359400,44791.16,44709.88,44758.35,44733.54,44926.29,45288.38,44806.92,44767.25,44747.96,44782.91,44929.12,45191.01,13.77,-4.4,18.17,61.95,57.46,73.23,60.5,-8.41,89.64,23.45,33.2,21.53,173.4,0.39,0.0,81.7,44987.17,44758.35,44529.53,1.02,82.24,-1.53,0.01,-1,0.18,0.18,0.23,0.18,0.05,0.0,1,-1,0.33,0.35,0.23,0.26
44906.8,44911.6,44845.6,44857.6,0,1695359700,44823.32,44733.77,44770.3,44735.21,44921.79,45282.26,44823.82,44783.68,44758.4,44785.84,44927.7,45187.69,20.49,0.58,19.91,57.75,54.69,80.82,71.31,-20.5,73.58,23.3,31.26,20.27,238.9,0.54,0.0,80.58,44993.58,44770.3,44547.01,1.0,69.55,-2.32,0.01,-1,-0.11,0.11,0.15,0.11,0.01,0.03,1,-1,0.2,0.22,0.24,0.26
