,open,high,low,close,volume,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
900,24940.55,24946.5,24935.55,24942.55,0,24946.25,24944.09,24944.08,24943.84,24942.44,24946.72,24971.82,24981.88,25067.06,25037.06,25124.58,25092.16,-7.75,-11.4,3.65,45.44,42.38,35.17,37.99,-67.06,0.38,36.16,22.34,23.78,4.6,0.02,-0.01,16.3,24959.22,24942.44,24925.65,0.13,50.34,24991.2,24918.65,0.2,0.1,0.01,0.0,1,0,0,0,0,0.01,0.01,0.04,0.01,0.02,0.02,0.0,0.0,1,-1,0.0,-0.02,0.03,0.03
901,24942.55,24949.35,24940.15,24946.8,0,24944.95,24944.99,24944.13,24944.38,24942.38,24946.73,24969.03,24980.5,25064.74,25035.27,25123.51,25090.71,-6.94,-10.51,3.57,47.46,43.72,33.15,34.94,-63.88,32.96,33.59,22.7,22.79,0.5,0.0,-0.01,15.8,24959.09,24942.38,24925.66,0.13,63.23,24991.2,24918.65,0.18,0.11,0.16,0.01,1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,1,-1,0.02,0.0,0.03,0.03
902,24946.1,24957.2,24941.8,24956.7,0,24947.2,24948.89,24946.17,24946.62,24942.26,24947.68,24966.54,24979.57,25062.48,25033.72,25122.56,25089.38,-5.44,-9.5,4.05,51.92,46.74,37.77,35.37,-55.74,97.98,31.73,24.67,21.2,20.4,0.08,-0.01,15.77,24958.53,24942.26,24925.99,0.13,94.38,24991.2,24918.65,0.14,0.15,0.63,0.2,1,0,0,0,0,0.04,0.04,0.06,0.04,0.0,0.02,0.0,0.0,1,-1,0.06,0.04,0.03,0.03
903,24956.0,24961.15,24952.8,24960.55,0,24949.46,24952.78,24947.96,24949.15,24942.72,24948.9,24964.35,24978.82,25060.28,25032.27,25121.63,25088.1,-3.9,-8.38,4.48,53.57,47.89,43.62,38.18,-49.52,142.14,30.27,25.56,20.37,17.9,0.07,-0.01,15.24,24960.45,24942.72,24924.99,0.14,100.29,24991.2,24918.65,0.12,0.17,1.04,0.45,1,0,0,0,0,0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,1,-1,0.07,0.05,0.03,0.04
904,24960.7,24971.35,24958.45,24968.55,0,24955.03,24958.04,24951.54,24952.68,24944.13,24950.77,24962.16,24978.42,25057.95,25031.01,25120.68,25086.91,-2.01,-7.1,5.1,56.88,50.22,52.72,44.71,-36.59,171.84,29.55,28.83,19.12,35.8,0.14,-0.01,15.07,24965.07,24944.13,24923.18,0.17,108.3,24991.2,24918.65,0.09,0.2,1.37,0.57,1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,1,-1,0.1,0.07,0.03,0.04
905,24969.45,24971.3,24951.65,24956.35,0,24957.79,24957.47,24952.02,24953.35,24944.8,24951.31,24959.77,24977.55,25055.55,25029.53,25119.62,25085.61,-1.47,-5.98,4.5,50.92,46.86,51.98,49.44,-57.94,90.29,28.31,26.2,20.54,4.8,0.02,-0.01,15.4,24966.4,24944.8,24923.2,0.17,76.74,24991.2,24918.65,0.14,0.15,1.52,0.66,1,0,0,0,1,-0.05,0.05,0.08,0.05,0.01,0.02,0.0,0.0,1,-1,0.05,0.02,0.03,0.04
906,24955.9,24959.35,24949.7,24950.7,0,24958.57,24955.22,24951.76,24952.86,24945.66,24951.25,24957.9,24976.5,25053.11,25027.97,25118.61,25084.27,-1.49,-5.08,3.59,48.39,45.39,46.05,50.25,-67.33,28.48,26.99,25.0,20.52,-2.6,-0.01,-0.01,14.99,24966.75,24945.66,24924.58,0.17,61.95,24991.2,24918.65,0.16,0.13,1.43,0.61,1,0,0,0,0,-0.02,0.02,0.04,0.02,0.01,0.0,0.0,0.0,1,-1,0.02,-0.0,0.03,0.04
907,24950.25,24994.25,24949.3,24960.0,0,24959.23,24956.81,24953.22,24954.16,24947.57,24952.08,24956.43,24975.85,25050.79,25026.62,25117.63,25083.03,-0.74,-4.21,3.47,52.57,48.21,40.18,46.07,-54.19,127.8,27.58,34.87,16.67,14.55,0.06,-0.01,17.13,24966.49,24947.57,24928.64,0.15,82.85,24994.25,24921.7,0.14,0.15,1.26,0.59,1,0,0,1,0,0.04,0.04,0.18,0.04,0.14,0.0,0.0,0.0,1,-1,0.05,0.03,0.04,0.04
908,24960.1,24970.65,24958.3,24966.05,0,24960.33,24959.89,24954.89,24956.32,24949.19,24953.41,24954.85,24975.47,25048.55,25025.42,25116.68,25081.87,0.33,-3.3,3.64,55.11,49.97,44.57,43.6,-44.76,89.25,28.13,33.03,15.8,16.8,0.07,-0.01,16.79,24968.6,24949.19,24929.79,0.16,93.43,24994.25,24929.3,0.11,0.15,1.3,0.6,1,0,0,0,0,0.02,0.02,0.05,0.02,0.02,0.01,0.0,0.0,1,1,0.07,0.05,0.04,0.04
909,24966.65,24969.5,24959.75,24966.85,0,24959.99,24962.21,24957.51,24958.24,24950.56,24954.69,24953.39,24975.13,25046.31,25024.26,25115.74,25080.72,1.24,-2.4,3.63,55.45,50.21,51.46,45.4,-46.68,78.81,28.64,31.62,15.12,26.15,0.1,-0.01,16.28,24970.87,24950.56,24930.26,0.16,90.1,24994.25,24929.3,0.11,0.15,1.4,0.63,1,1,0,0,0,0.0,0.0,0.04,0.0,0.01,0.03,0.0,0.0,1,1,0.07,0.05,0.03,0.04
910,24966.15,24972.4,24963.7,24969.35,0,24962.59,24964.59,24960.19,24960.26,24952.14,24956.09,24952.28,24974.9,25044.09,25023.18,25114.82,25079.61,2.13,-1.49,3.62,56.56,50.97,55.38,50.47,-42.42,98.39,29.25,31.69,14.52,26.8,0.11,-0.01,15.74,24973.14,24952.14,24931.13,0.17,90.98,24994.25,24929.3,0.1,0.16,1.47,0.65,1,0,0,0,0,0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,1,1,0.07,0.05,0.03,0.04
911,24968.4,24971.7,24958.1,24967.4,0,24965.93,24965.53,24962.25,24961.56,24953.19,24957.17,24951.27,24974.61,25041.92,25022.07,25113.93,25078.5,2.65,-0.66,3.31,55.4,50.34,55.05,53.96,-45.74,67.51,29.27,29.71,16.19,20.6,0.08,-0.01,15.59,24975.02,24953.19,24931.36,0.17,82.55,24994.25,24931.05,0.11,0.15,1.59,0.71,1,1,0,0,0,-0.01,0.01,0.05,0.0,0.01,0.04,0.0,0.0,1,1,0.06,0.04,0.03,0.04
912,24965.6,24975.7,24964.15,24973.95,0,24968.72,24968.33,24963.98,24963.81,24955.07,24958.76,24950.48,24974.58,25039.86,25021.12,25113.09,25077.46,3.55,0.18,3.37,58.48,52.41,59.09,56.51,-34.58,98.33,29.49,29.98,15.31,17.25,0.07,-0.01,15.3,24977.24,24955.07,24932.9,0.18,92.58,24994.25,24931.05,0.08,0.17,1.62,0.71,1,0,0,1,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.01,1,1,0.08,0.06,0.03,0.05
913,24973.85,24988.15,24968.65,24986.5,0,24972.81,24974.39,24966.57,24967.94,24957.26,24961.41,24951.08,24975.05,25037.95,25020.43,25112.31,25076.55,5.21,1.19,4.03,63.66,56.08,68.82,60.99,-13.2,155.22,30.28,33.0,13.95,25.95,0.1,-0.01,15.6,24982.54,24957.26,24931.99,0.2,107.83,24994.25,24931.05,0.03,0.22,1.88,0.73,1,0,0,0,0,0.05,0.05,0.08,0.05,0.01,0.02,0.0,0.0,1,1,0.12,0.1,0.04,0.05
914,24985.65,25005.05,24983.85,25004.6,0,24980.36,24984.46,24970.18,24974.6,24960.86,24965.52,24951.86,24976.21,25036.2,25020.12,25111.6,25075.84,7.9,2.53,5.37,69.55,60.68,83.84,70.58,-0.69,252.38,31.66,37.42,12.63,36.05,0.14,-0.01,16.0,24991.11,24960.86,24930.61,0.24,122.3,25005.05,24931.25,0.0,0.29,2.16,0.68,1,0,0,0,0,0.07,0.07,0.08,0.08,0.0,0.01,0.0,0.0,1,1,0.18,0.16,0.06,0.06
915,25004.1,25005.2,24977.35,24978.65,0,24982.22,24982.52,24972.41,24975.34,24962.21,24966.77,24952.39,24976.31,25034.19,25019.3,25110.75,25074.87,7.85,3.59,4.26,55.62,52.42,81.41,78.02,-41.88,136.94,32.31,33.0,13.89,22.3,0.09,-0.01,16.85,24993.1,24962.21,24931.33,0.25,76.61,25005.2,24935.55,0.11,0.17,2.27,0.72,1,0,0,0,0,-0.1,0.1,0.11,0.1,0.0,0.01,0.0,0.0,1,1,0.07,0.05,0.06,0.06
916,24977.5,24984.0,24963.5,24964.15,0,24981.57,24976.4,24973.75,24973.3,24962.75,24966.52,24952.79,24975.83,25032.12,25018.21,25109.87,25073.77,6.56,4.19,2.37,49.64,48.54,61.33,75.53,-73.43,5.76,31.72,30.18,18.48,13.45,0.05,-0.01,17.11,24993.37,24962.75,24932.14,0.25,52.28,25005.2,24935.55,0.16,0.11,2.16,0.66,1,0,0,0,0,-0.06,0.06,0.08,0.05,0.03,0.0,0.0,0.0,1,1,0.01,-0.01,0.05,0.06
917,24964.55,24971.1,24952.95,24964.2,0,24979.62,24972.33,24974.17,24971.65,24963.69,24966.3,24953.02,24975.37,25029.83,25017.14,25109.0,25072.68,5.48,4.44,1.04,49.66,48.55,37.11,59.95,-73.35,-60.55,30.38,27.9,21.48,4.2,0.02,-0.01,17.18,24993.26,24963.69,24934.12,0.24,50.86,25005.2,24935.55,0.16,0.11,1.91,0.55,1,1,0,0,0,0.0,0.0,0.07,0.0,0.03,0.05,0.0,0.0,1,1,0.0,-0.01,0.05,0.06
918,24963.8,24972.95,24959.85,24969.3,0,24976.18,24971.32,24974.5,24971.22,24964.7,24966.58,24953.56,24975.14,25027.75,25016.19,25108.22,25071.65,4.98,4.55,0.43,51.77,49.99,29.67,42.7,-64.22,-23.7,29.24,27.14,20.29,3.25,0.01,-0.01,16.89,24993.59,24964.7,24935.8,0.23,57.97,25005.2,24935.55,0.14,0.14,1.76,0.49,1,0,0,1,0,0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,1,1,0.02,0.01,0.05,0.06
919,24969.55,24974.8,24963.1,24973.1,0,24969.88,24971.91,24975.12,24971.56,24966.32,24967.21,24954.14,24975.06,25025.68,25015.34,25107.45,25070.67,4.83,4.61,0.22,53.35,51.05,35.0,33.93,-57.42,-5.81,28.29,26.57,19.26,6.25,0.03,-0.01,16.52,24993.21,24966.32,24939.42,0.22,62.61,25005.2,24935.55,0.13,0.15,1.5,0.41,1,0,0,0,0,0.02,0.02,0.05,0.01,0.01,0.03,0.0,0.0,1,1,0.03,0.02,0.05,0.06
920,24971.85,24980.9,24962.7,24966.15,0,24967.38,24969.99,24974.8,24970.58,24967.5,24967.1,24954.52,24974.71,25023.54,25014.36,25106.62,25069.63,4.11,4.51,-0.4,50.13,49.04,36.17,33.61,-69.86,-21.43,27.76,27.11,17.76,-3.2,-0.01,-0.01,16.64,24992.09,24967.5,24942.9,0.2,47.27,25005.2,24940.15,0.16,0.1,1.12,0.28,1,0,0,0,0,-0.03,0.03,0.07,0.02,0.04,0.01,0.0,0.01,-1,1,-0.01,-0.0,0.05,0.05
921,24966.95,24973.35,24962.95,24968.35,0,24968.22,24969.45,24974.9,24970.17,24968.57,24967.22,24955.26,24974.46,25021.44,25013.45,25105.77,25068.62,3.67,4.34,-0.67,51.13,49.7,34.06,35.08,-70.53,-37.78,27.27,25.87,16.94,0.95,0.0,-0.01,16.19,24991.26,24968.57,24945.88,0.18,49.51,25005.2,24941.8,0.15,0.11,0.81,0.17,1,0,0,0,0,0.01,0.01,0.04,0.01,0.02,0.02,0.0,0.0,-1,1,-0.0,0.0,0.05,0.05
922,24968.4,24975.7,24966.35,24971.0,0,24969.58,24969.96,24974.6,24970.32,24969.29,24967.58,24955.61,24974.32,25019.47,25012.61,25104.91,25067.65,3.5,4.17,-0.68,52.38,50.51,31.39,33.87,-65.45,-15.79,26.95,25.83,16.22,-2.95,-0.01,-0.01,15.71,24991.33,24969.29,24947.25,0.18,53.88,25005.2,24949.3,0.14,0.09,0.65,0.12,1,0,0,0,0,0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,1,1,0.01,0.01,0.05,0.05
923,24970.1,24973.25,24965.25,24965.3,0,24968.78,24968.41,24972.48,24969.41,24969.52,24967.37,24955.82,24973.97,25017.45,25011.67,25104.02,25066.63,2.86,3.91,-1.05,49.46,48.74,29.22,31.56,-76.36,-48.05,26.55,24.86,16.13,-21.2,-0.08,-0.0,15.15,24991.29,24969.52,24947.76,0.17,40.29,25005.2,24949.3,0.16,0.06,0.46,0.06,1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.0,0.0,0.0,-1,1,-0.02,-0.01,0.05,0.04
924,24966.0,24975.4,24963.55,24974.95,0,24969.15,24970.59,24969.52,24970.42,24969.84,24968.09,24956.16,24974.01,25015.56,25010.95,25103.17,25065.72,3.11,3.75,-0.64,54.12,51.75,33.43,31.34,-57.89,-17.18,26.32,24.48,15.21,-29.65,-0.12,-0.0,14.92,24991.73,24969.84,24947.96,0.18,61.67,25005.2,24949.3,0.12,0.1,0.52,0.08,1,0,0,0,0,0.04,0.04,0.05,0.04,0.0,0.01,0.0,0.0,-1,1,0.02,0.03,0.02,0.04
925,24975.25,24978.4,24963.3,24967.45,0,24969.41,24969.54,24968.39,24969.88,24970.4,24968.03,24956.33,24973.75,25013.66,25010.09,25102.35,25064.74,2.66,3.53,-0.87,50.24,49.38,31.16,31.27,-72.25,-36.42,26.31,24.15,14.11,-11.2,-0.04,-0.0,14.93,24991.43,24970.4,24949.37,0.17,42.99,25005.2,24949.3,0.15,0.07,0.27,0.02,1,0,0,0,0,-0.03,0.03,0.06,0.03,0.01,0.02,0.0,0.0,-1,1,-0.01,-0.0,0.01,0.04
926,24999.0,25037.2,24949.55,24956.45,0,24967.03,24965.18,24967.62,24967.44,24970.69,24966.92,24956.11,24973.07,25011.56,25009.02,25101.43,25063.66,1.41,3.11,-1.7,45.13,46.14,25.91,30.17,-92.13,64.53,28.64,37.5,9.72,-7.7,-0.03,-0.0,20.13,24990.77,24970.69,24950.61,0.16,14.55,25037.2,24949.3,0.32,0.03,-0.24,0.02,-1,0,0,0,0,-0.04,0.04,0.35,0.17,0.15,0.03,0.13,0.0,-1,1,-0.06,-0.04,0.02,0.04
927,24955.2,24956.8,24911.4,24925.4,0,24957.91,24951.92,24963.74,24959.79,24968.96,24962.97,24955.19,24971.2,25009.15,25007.37,25100.32,25062.29,-2.07,2.07,-4.14,34.47,38.62,15.58,24.22,-88.87,-326.2,28.12,31.96,20.71,-38.8,-0.16,-0.0,21.93,24996.86,24968.96,24941.05,0.22,-28.05,25037.2,24911.4,0.45,0.06,-1.05,0.19,-1,0,0,0,0,-0.12,0.12,0.18,0.12,0.01,0.06,0.0,0.01,-1,1,-0.17,-0.15,0.06,0.06
928,24925.8,24926.7,24894.55,24901.55,0,24945.16,24935.13,24956.97,24949.2,24965.73,24957.12,24954.06,24968.47,25006.47,25005.27,25099.08,25060.69,-6.67,0.32,-6.99,28.84,34.13,7.97,16.49,-95.09,-290.98,26.76,28.72,23.92,-67.75,-0.27,-0.0,22.66,25006.28,24965.73,24925.19,0.32,-29.14,25037.2,24894.55,0.54,0.03,-2.06,0.34,-1,0,0,0,0,-0.1,0.1,0.13,0.1,0.0,0.03,0.0,0.0,-1,1,-0.26,-0.22,0.1,0.08
929,24901.9,24916.05,24882.3,24891.15,0,24928.4,24920.47,24948.78,24938.65,24961.95,24950.84,24952.84,24965.44,25003.69,25003.01,25097.78,25059.0,-11.03,-1.95,-9.08,26.78,32.41,7.25,10.27,-94.29,-207.45,24.93,25.77,25.19,-81.95,-0.33,-0.0,23.45,25013.9,24961.95,24910.0,0.42,-18.14,25037.2,24882.3,0.59,0.04,-3.11,0.48,-1,0,0,0,0,-0.04,0.04,0.14,0.04,0.06,0.04,0.0,0.0,-1,-1,-0.28,-0.24,0.12,0.11
930,24890.9,24916.9,24890.9,24909.35,0,24916.78,24916.76,24943.1,24933.32,24958.95,24946.89,24952.59,24963.24,25001.15,25001.16,25096.56,25057.51,-12.87,-4.13,-8.74,35.45,38.15,9.36,8.19,-82.54,-129.08,23.27,24.0,23.22,-56.8,-0.23,-0.0,23.64,25015.56,24958.95,24902.33,0.45,6.2,25037.2,24882.3,0.51,0.11,-3.74,0.58,-1,0,0,1,0,0.07,0.07,0.1,0.07,0.03,0.0,0.0,0.0,-1,-1,-0.2,-0.15,0.13,0.12
931,24909.2,24944.5,24909.05,24938.7,0,24913.23,24924.08,24940.13,24934.3,24957.51,24946.11,24952.41,24962.28,24998.75,24999.92,25095.42,25056.33,-11.82,-5.67,-6.15,46.46,45.92,19.86,12.16,-63.59,-51.13,22.85,29.57,20.81,-29.65,-0.12,-0.0,24.48,25014.65,24957.51,24900.37,0.46,33.54,25037.2,24882.3,0.39,0.23,-3.9,0.62,-1,0,0,0,0,0.12,0.12,0.14,0.12,0.02,0.0,0.0,0.0,-1,-1,-0.08,-0.03,0.13,0.12
932,24939.8,24998.2,24930.95,24996.4,0,24927.43,24948.18,24942.67,24945.59,24958.64,24950.9,24953.15,24963.61,24996.94,24999.85,25094.35,25055.73,-6.26,-5.79,-0.47,60.67,57.07,42.51,23.91,-26.34,60.85,23.94,38.34,17.18,25.4,0.1,-0.0,27.53,25017.87,24958.64,24899.4,0.47,81.88,25037.2,24882.3,0.16,0.46,-3.08,0.36,-1,0,0,0,0,0.23,0.23,0.27,0.23,0.01,0.04,0.0,0.0,-1,-1,0.15,0.18,0.14,0.12
933,24996.8,25025.25,24995.25,25025.2,0,24952.16,24973.86,24948.66,24960.06,24960.57,24957.97,24954.63,24966.03,24995.51,25000.35,25093.55,25055.43,0.46,-4.54,5.0,65.58,61.25,67.44,43.27,-7.75,141.88,25.48,42.35,15.85,59.9,0.24,-0.0,27.71,25025.56,24960.57,24895.58,0.52,99.72,25037.2,24882.3,0.05,0.57,-1.69,0.09,-1,0,0,0,0,0.12,0.12,0.12,0.11,0.0,0.01,0.0,0.0,-1,-1,0.26,0.27,0.17,0.13
934,25025.4,25049.1,25025.4,25035.25,0,24980.98,24994.32,24954.69,24973.73,24962.1,24965.33,24956.53,24968.74,24994.18,25001.04,25092.82,25055.23,6.53,-2.33,8.85,67.12,62.59,85.87,65.27,-8.3,161.37,27.31,45.92,14.87,60.3,0.24,-0.0,27.44,25032.4,24962.1,24891.8,0.56,102.02,25049.1,24882.3,0.06,0.61,0.07,0.0,1,0,0,0,0,0.04,0.04,0.09,0.04,0.06,0.0,0.0,0.0,1,-1,0.29,0.28,0.2,0.14
935,25033.95,25042.75,25024.2,25039.95,0,25007.1,25009.53,24961.94,24985.77,24965.17,24972.44,24958.47,24971.54,24993.02,25001.81,25092.1,25055.08,11.58,0.45,11.12,67.85,63.21,92.82,82.04,-5.49,134.85,28.95,43.65,14.45,72.5,0.29,-0.0,26.8,25043.03,24965.17,24887.31,0.62,98.02,25049.1,24882.3,0.04,0.63,1.44,0.05,1,0,0,0,0,0.02,0.02,0.07,0.02,0.01,0.04,0.0,0.01,1,1,0.3,0.27,0.23,0.16
936,25040.05,25057.05,25033.75,25055.8,0,25030.52,25024.95,24971.88,24998.51,24969.75,24980.38,24960.92,24974.84,24992.11,25002.88,25091.48,25055.08,16.67,3.7,12.97,70.23,65.26,95.17,91.29,-0.72,133.47,30.7,44.76,13.55,99.35,0.4,-0.0,26.55,25057.05,24969.75,24882.45,0.7,99.29,25057.05,24882.3,0.0,0.69,2.72,0.13,1,0,0,0,0,0.06,0.06,0.09,0.06,0.0,0.03,0.0,0.0,1,1,0.34,0.3,0.26,0.18
937,25055.55,25071.05,25047.9,25052.55,0,25041.75,25034.15,24984.59,25008.33,24974.17,24987.25,24963.53,24977.89,24991.13,25003.87,25090.81,25055.06,20.21,7.0,13.21,69.1,64.49,94.67,94.22,-9.8,118.82,32.55,45.75,12.7,127.15,0.51,-0.0,26.31,25068.55,24974.17,24879.79,0.76,91.52,25071.05,24882.3,0.07,0.68,3.82,0.22,1,0,0,0,0,-0.01,0.01,0.09,0.01,0.06,0.02,0.0,0.0,1,1,0.31,0.26,0.27,0.19
938,25052.3,25054.95,25040.6,25052.8,0,25047.27,25040.37,24999.72,25016.42,24978.34,24993.49,24965.91,24980.83,24990.32,25004.84,25090.22,25055.04,22.77,10.15,12.62,69.14,64.52,93.27,94.37,-9.67,89.59,33.87,43.91,14.23,151.25,0.61,-0.0,25.46,25078.69,24978.34,24877.99,0.8,87.1,25071.05,24882.3,0.07,0.68,4.86,0.31,1,1,0,0,0,0.0,0.0,0.06,0.0,0.01,0.05,0.0,0.0,1,1,0.3,0.24,0.25,0.21
939,25053.45,25053.45,25035.9,25036.65,0,25047.55,25039.13,25014.26,25020.1,24981.52,24997.6,24967.86,24983.01,24989.28,25005.47,25089.48,25054.85,23.23,12.77,10.46,63.27,60.59,87.43,91.79,-18.23,68.26,34.84,41.7,14.86,145.5,0.58,-0.0,24.89,25084.98,24981.52,24878.06,0.83,76.64,25071.05,24882.3,0.14,0.62,5.61,0.39,1,0,0,0,1,-0.06,0.06,0.07,0.07,0.0,0.0,0.0,0.0,1,1,0.22,0.16,0.2,0.21
940,25036.8,25052.35,25035.45,25044.45,0,25048.45,25040.9,25027.78,25024.52,24985.44,25002.07,24969.99,24985.42,24988.25,25006.24,25088.68,25054.75,23.95,15.0,8.94,64.82,61.77,86.0,88.9,-14.09,61.78,35.71,39.63,14.26,135.1,0.54,-0.0,24.32,25092.15,24985.44,24878.72,0.85,77.65,25071.05,24882.3,0.11,0.65,6.27,0.46,1,0,0,0,0,0.03,0.03,0.07,0.03,0.03,0.01,0.0,0.0,1,1,0.24,0.17,0.14,0.22
941,25045.15,25063.4,25043.2,25057.85,0,25048.86,25046.55,25039.69,25030.58,24989.91,25007.38,24972.22,24988.26,24987.44,25007.26,25087.98,25054.78,25.3,17.06,8.24,67.38,63.73,86.9,86.78,-6.99,66.64,36.76,40.53,13.4,119.15,0.48,-0.0,24.03,25100.81,24989.91,24879.01,0.89,80.63,25071.05,24882.3,0.05,0.7,7.03,0.54,1,0,0,0,0,0.05,0.05,0.08,0.05,0.02,0.01,0.0,0.0,1,1,0.27,0.2,0.07,0.23
942,25057.9,25061.95,25048.45,25051.6,0,25048.67,25048.23,25045.21,25034.4,24993.94,25011.59,24974.52,24990.75,24986.73,25008.14,25087.22,25054.75,25.58,18.77,6.81,65.01,62.17,89.54,87.48,-10.3,60.96,37.72,38.85,12.85,55.2,0.22,0.0,23.27,25107.62,24993.94,24880.26,0.91,75.36,25071.05,24882.3,0.08,0.68,7.62,0.6,1,0,0,0,0,-0.02,0.02,0.05,0.03,0.02,0.01,0.0,0.0,1,1,0.23,0.16,0.04,0.23
943,25051.65,25061.65,25047.0,25051.4,0,25048.39,25049.29,25047.83,25037.49,24998.25,25015.38,24976.7,24993.13,24986.05,25008.99,25086.38,25054.72,25.49,20.11,5.38,64.93,62.12,90.6,89.01,-10.91,57.01,38.52,37.06,12.71,26.2,0.1,0.0,22.66,25113.76,24998.25,24882.73,0.92,73.01,25071.05,24882.3,0.08,0.68,7.99,0.64,1,1,0,0,0,-0.0,0.0,0.06,0.0,0.04,0.02,0.0,0.0,1,1,0.21,0.14,0.03,0.24
