datetime_readable,open,high,low,close,datetime_epoch,dist_sma_5,dist_sma_10,dist_sma_20,dist_sma_50,dist_sma_100,dist_sma_200,dist_ema_5,dist_ema_10,dist_ema_20,dist_ema_50,dist_ema_100,dist_ema_200,macd_pct,macd_signal_pct,macd_hist_pct,rsi_14,rsi_21,adx,di_plus,di_minus,atr_pct,atr,bb_width_pct,bb_position,trend_slope,trend_strength,trend_direction,price_change_pct,price_change_abs,hl_range_pct,body_size_pct,upper_shadow_pct,lower_shadow_pct,volatility_10,volatility_20
2025-11-24 13:40:00,26071.6,26088.4,26062.8,26086.55,1763971800,0.02,0.02,0.03,-0.03,-0.08,-0.15,0.02,0.02,0.01,-0.02,-0.06,-0.03,-0.01,-0.02,0.0,50.54,49.08,17.04,16.22,23.96,0.06,16.0,0.1,0.8,0.63,0.31,1,0.06,0.06,0.1,0.06,0.01,0.03,0.02,0.03
2025-11-24 13:45:00,26088.35,26090.05,26079.0,26080.7,1763972100,0.0,-0.0,0.01,-0.06,-0.1,-0.17,-0.0,-0.0,-0.01,-0.04,-0.08,-0.05,-0.01,-0.02,0.0,47.87,47.41,17.04,16.15,22.75,0.06,15.65,0.1,0.56,0.57,0.26,1,-0.02,0.02,0.04,0.03,0.01,0.01,0.02,0.03
2025-11-24 13:50:00,26081.8,26086.15,26074.5,26076.95,1763972400,-0.01,-0.02,-0.01,-0.07,-0.12,-0.19,-0.01,-0.01,-0.02,-0.05,-0.09,-0.06,-0.01,-0.02,0.0,46.19,46.34,17.35,15.28,23.61,0.06,15.36,0.09,0.4,0.38,0.13,1,-0.01,0.01,0.04,0.02,0.02,0.01,0.02,0.02
2025-11-24 13:55:00,26077.9,26083.25,26069.0,26069.55,1763972700,-0.03,-0.04,-0.04,-0.1,-0.14,-0.21,-0.03,-0.03,-0.04,-0.08,-0.12,-0.09,-0.02,-0.02,0.0,42.98,44.29,18.01,14.26,24.61,0.06,15.28,0.1,0.13,0.21,0.03,1,-0.03,0.03,0.05,0.03,0.02,0.0,0.03,0.03
2025-11-24 14:00:00,26069.9,26072.95,26049.4,26050.75,1763973000,-0.08,-0.1,-0.1,-0.17,-0.21,-0.29,-0.07,-0.09,-0.11,-0.15,-0.18,-0.16,-0.02,-0.02,-0.01,36.11,39.6,19.69,12.75,30.82,0.06,15.87,0.14,-0.27,-0.28,0.03,-1,-0.07,0.07,0.09,0.07,0.01,0.01,0.05,0.03
2025-11-24 14:05:00,26051.2,26053.05,26034.55,26035.6,1763973300,-0.1,-0.14,-0.16,-0.22,-0.27,-0.34,-0.08,-0.12,-0.15,-0.2,-0.24,-0.22,-0.03,-0.02,-0.01,31.71,36.35,21.84,11.7,34.89,0.06,16.06,0.19,-0.31,-1.08,0.25,-1,-0.06,0.06,0.07,0.06,0.01,0.0,0.07,0.05
2025-11-24 14:10:00,26036.2,26058.35,26036.2,26057.15,1763973600,-0.0,-0.05,-0.07,-0.13,-0.19,-0.26,0.0,-0.03,-0.06,-0.11,-0.15,-0.13,-0.03,-0.02,-0.01,42.45,43.31,23.28,12.84,31.46,0.06,16.54,0.2,0.16,-1.34,0.34,-1,0.08,0.08,0.09,0.08,0.0,0.0,0.06,0.05
2025-11-24 14:15:00,26054.65,26060.05,26039.55,26039.55,1763973900,-0.04,-0.1,-0.13,-0.2,-0.25,-0.33,-0.04,-0.08,-0.11,-0.17,-0.21,-0.2,-0.04,-0.03,-0.01,37.29,39.59,24.44,12.44,28.72,0.06,16.82,0.24,-0.05,-1.83,0.47,-1,-0.07,0.07,0.08,0.06,0.02,0.0,0.07,0.06
2025-11-24 14:20:00,26040.5,26040.9,26025.75,26026.55,1763974200,-0.06,-0.13,-0.17,-0.24,-0.29,-0.37,-0.06,-0.11,-0.15,-0.21,-0.26,-0.25,-0.05,-0.03,-0.02,34.01,37.13,26.09,11.64,32.76,0.06,16.7,0.28,-0.1,-2.43,0.58,-1,-0.05,0.05,0.06,0.05,0.0,0.0,0.08,0.07
2025-11-24 14:25:00,26027.75,26039.1,26026.15,26026.15,1763974500,-0.04,-0.11,-0.16,-0.23,-0.29,-0.37,-0.04,-0.09,-0.14,-0.2,-0.26,-0.24,-0.05,-0.04,-0.02,33.91,37.05,27.63,10.98,30.92,0.06,16.44,0.31,-0.01,-2.84,0.64,-1,-0.0,0.0,0.05,0.01,0.04,0.0,0.09,0.08
2025-11-24 14:30:00,26027.3,26040.75,26026.0,26026.15,1763974800,-0.03,-0.09,-0.15,-0.22,-0.29,-0.37,-0.03,-0.07,-0.12,-0.2,-0.25,-0.24,-0.06,-0.04,-0.02,33.91,37.05,28.86,11.0,28.92,0.06,16.31,0.34,0.06,-3.33,0.74,-1,0.0,0.0,0.06,0.0,0.05,0.0,0.08,0.09
2025-11-24 14:35:00,26026.8,26033.75,26018.75,26023.6,1763975100,-0.02,-0.08,-0.15,-0.23,-0.29,-0.38,-0.03,-0.07,-0.12,-0.2,-0.25,-0.25,-0.06,-0.04,-0.02,33.19,36.54,30.32,10.27,30.2,0.06,16.22,0.36,0.09,-3.63,0.78,-1,-0.01,0.01,0.06,0.01,0.03,0.02,0.07,0.09
2025-11-24 14:40:00,26024.15,26036.85,26023.35,26025.7,1763975400,0.0,-0.05,-0.13,-0.21,-0.28,-0.37,-0.01,-0.05,-0.1,-0.18,-0.24,-0.24,-0.06,-0.05,-0.01,34.42,37.29,31.3,11.03,28.39,0.06,16.03,0.38,0.15,-3.97,0.85,-1,0.01,0.01,0.05,0.01,0.04,0.0,0.06,0.1
2025-11-24 14:45:00,26027.1,26038.9,26026.2,26029.65,1763975700,0.01,-0.02,-0.11,-0.19,-0.26,-0.35,0.0,-0.03,-0.08,-0.16,-0.22,-0.22,-0.06,-0.05,-0.01,36.77,38.73,31.96,11.3,26.69,0.06,15.82,0.38,0.22,-4.03,0.86,-1,0.02,0.02,0.05,0.01,0.04,0.0,0.04,0.1
2025-11-24 14:50:00,26030.2,26039.05,26015.6,26019.75,1763976000,-0.02,-0.04,-0.13,-0.22,-0.29,-0.39,-0.02,-0.05,-0.11,-0.19,-0.26,-0.26,-0.06,-0.05,-0.01,33.53,36.52,33.08,10.14,28.59,0.06,16.37,0.39,0.16,-4.2,0.89,-1,-0.04,0.04,0.09,0.04,0.03,0.02,0.04,0.1
2025-11-24 14:55:00,26020.65,26043.45,26019.85,26039.05,1763976300,0.04,0.03,-0.05,-0.14,-0.21,-0.31,0.03,0.02,-0.03,-0.11,-0.18,-0.18,-0.06,-0.05,-0.0,43.91,43.15,33.58,10.99,25.72,0.06,16.89,0.38,0.37,-3.88,0.82,-1,0.07,0.07,0.09,0.07,0.02,0.0,0.04,0.1
2025-11-24 15:00:00,26039.8,26057.75,25977.2,25977.2,1763976600,-0.16,-0.18,-0.26,-0.36,-0.44,-0.55,-0.14,-0.18,-0.24,-0.34,-0.41,-0.41,-0.07,-0.06,-0.01,28.53,31.93,35.53,8.04,33.03,0.08,21.44,0.43,-0.12,-4.33,0.8,-1,-0.24,0.24,0.31,0.24,0.07,0.0,0.07,0.11
2025-11-24 15:05:00,25977.45,25977.45,25955.2,25964.55,1763976900,-0.16,-0.2,-0.29,-0.4,-0.48,-0.59,-0.12,-0.19,-0.26,-0.37,-0.45,-0.46,-0.09,-0.06,-0.02,26.49,30.24,37.79,7.45,37.9,0.08,21.5,0.49,-0.1,-4.91,0.79,-1,-0.05,0.05,0.09,0.05,0.0,0.04,0.09,0.13
2025-11-24 15:10:00,25964.9,25968.1,25952.3,25954.4,1763977200,-0.14,-0.21,-0.31,-0.43,-0.51,-0.63,-0.11,-0.19,-0.27,-0.39,-0.48,-0.49,-0.1,-0.07,-0.03,24.94,28.95,39.94,7.05,36.85,0.08,21.09,0.55,-0.06,-5.52,0.8,-1,-0.04,0.04,0.06,0.04,0.01,0.01,0.12,0.14
2025-11-24 15:15:00,25954.55,25960.65,25948.6,25950.95,1763977500,-0.1,-0.19,-0.3,-0.43,-0.52,-0.64,-0.08,-0.16,-0.26,-0.39,-0.48,-0.5,-0.11,-0.08,-0.03,24.42,28.52,42.0,6.75,36.59,0.08,20.45,0.6,0.0,-6.13,0.83,-1,-0.01,0.01,0.05,0.01,0.02,0.01,0.13,0.15
2025-11-24 15:20:00,25951.4,25952.1,25927.55,25930.9,1763977800,-0.1,-0.23,-0.34,-0.49,-0.59,-0.71,-0.11,-0.2,-0.3,-0.45,-0.54,-0.57,-0.12,-0.09,-0.04,21.6,26.13,44.26,6.18,40.75,0.08,20.74,0.64,-0.03,-6.59,0.83,-1,-0.08,0.08,0.09,0.08,0.0,0.01,0.15,0.16
2025-11-24 15:25:00,25930.8,25952.25,25912.15,25943.35,1763978100,-0.02,-0.15,-0.27,-0.43,-0.54,-0.66,-0.04,-0.12,-0.23,-0.38,-0.49,-0.52,-0.13,-0.1,-0.03,27.22,29.96,46.57,5.38,40.45,0.09,22.12,0.65,0.09,-6.74,0.83,-1,0.05,0.05,0.15,0.05,0.03,0.07,0.16,0.17
2025-11-25 09:15:00,25998.5,26005.45,25924.15,25965.0,1764042300,0.06,-0.05,-0.16,-0.34,-0.45,-0.57,0.03,-0.03,-0.13,-0.29,-0.4,-0.43,-0.12,-0.1,-0.02,35.85,36.01,45.08,18.62,31.53,0.1,26.35,0.63,0.24,-6.42,0.81,-1,0.08,0.08,0.31,0.13,0.03,0.16,0.15,0.16
2025-11-25 09:20:00,25963.75,25968.75,25942.55,25955.85,1764042600,0.03,-0.05,-0.18,-0.36,-0.48,-0.61,-0.0,-0.05,-0.15,-0.31,-0.42,-0.46,-0.12,-0.11,-0.02,34.01,34.68,43.7,17.29,29.29,0.1,26.34,0.62,0.21,-6.19,0.79,-1,-0.04,0.04,0.1,0.03,0.02,0.05,0.13,0.16
2025-11-25 09:25:00,25955.1,25969.15,25946.45,25955.2,1764042900,0.02,-0.03,-0.16,-0.35,-0.47,-0.6,-0.0,-0.05,-0.14,-0.3,-0.42,-0.46,-0.12,-0.11,-0.01,33.88,34.59,42.4,16.33,27.47,0.1,26.08,0.61,0.23,-6.09,0.78,-1,-0.0,0.0,0.09,0.0,0.05,0.03,0.11,0.16
2025-11-25 09:30:00,25954.85,25979.6,25953.8,25977.55,1764043200,0.07,0.08,-0.06,-0.26,-0.38,-0.52,0.05,0.03,-0.05,-0.21,-0.32,-0.37,-0.11,-0.11,-0.0,42.22,40.49,40.6,18.04,25.53,0.1,26.06,0.6,0.39,-5.77,0.73,-1,0.09,0.09,0.1,0.09,0.01,0.0,0.06,0.15
2025-11-25 09:35:00,25979.4,25980.65,25960.95,25969.5,1764043500,0.02,0.05,-0.08,-0.28,-0.41,-0.54,0.02,0.0,-0.07,-0.23,-0.35,-0.4,-0.1,-0.11,0.01,40.25,39.15,38.87,17.34,24.12,0.1,25.6,0.56,0.36,-5.14,0.66,-1,-0.03,0.03,0.08,0.04,0.0,0.03,0.05,0.14
2025-11-25 09:40:00,25969.4,25978.7,25968.25,25969.1,1764043800,0.01,0.05,-0.07,-0.27,-0.4,-0.54,0.01,-0.0,-0.07,-0.22,-0.34,-0.39,-0.1,-0.1,0.01,40.15,39.09,37.26,16.81,23.39,0.09,24.52,0.54,0.38,-4.65,0.59,-1,-0.0,0.0,0.04,0.0,0.04,0.0,0.05,0.14
2025-11-25 09:45:00,25969.0,25975.8,25961.05,25961.15,1764044100,-0.02,0.01,-0.09,-0.29,-0.43,-0.57,-0.01,-0.03,-0.09,-0.24,-0.37,-0.42,-0.09,-0.1,0.01,38.12,37.73,36.08,16.07,24.51,0.09,23.82,0.52,0.34,-4.38,0.55,-1,-0.03,0.03,0.06,0.03,0.03,0.0,0.05,0.13
2025-11-25 09:50:00,25960.25,25988.1,25952.1,25983.9,1764044400,0.04,0.09,0.01,-0.2,-0.33,-0.48,0.05,0.05,-0.0,-0.15,-0.27,-0.33,-0.08,-0.1,0.02,46.47,43.6,34.22,17.95,21.96,0.1,24.69,0.5,0.52,-3.7,0.43,-1,0.09,0.09,0.14,0.09,0.02,0.03,0.06,0.13
2025-11-25 09:55:00,25984.05,25990.6,25978.95,25988.4,1764044700,0.05,0.08,0.04,-0.17,-0.31,-0.46,0.04,0.06,0.01,-0.13,-0.25,-0.31,-0.07,-0.09,0.02,47.96,44.69,32.35,18.08,21.19,0.09,23.76,0.48,0.57,-2.88,0.29,-1,0.02,0.02,0.04,0.02,0.01,0.02,0.05,0.12
2025-11-25 10:00:00,25987.65,26000.1,25985.55,25989.9,1764045000,0.04,0.07,0.05,-0.16,-0.3,-0.45,0.03,0.05,0.02,-0.12,-0.24,-0.3,-0.06,-0.09,0.03,48.48,45.06,30.04,20.2,20.24,0.09,23.1,0.45,0.61,-2.03,0.16,-1,0.01,0.01,0.06,0.01,0.04,0.01,0.05,0.12
2025-11-25 10:05:00,25988.65,26005.85,25988.65,26005.15,1764045300,0.07,0.11,0.11,-0.1,-0.24,-0.39,0.06,0.09,0.07,-0.06,-0.18,-0.24,-0.05,-0.08,0.03,53.53,48.71,28.21,20.92,19.14,0.09,22.68,0.43,0.76,-0.87,0.03,-1,0.06,0.06,0.07,0.06,0.0,0.0,0.06,0.11
2025-11-25 10:10:00,26005.65,26025.5,26004.15,26018.6,1764045600,0.08,0.14,0.16,-0.04,-0.18,-0.33,0.08,0.12,0.11,-0.0,-0.12,-0.19,-0.03,-0.07,0.04,57.49,51.69,27.49,25.72,17.85,0.09,22.59,0.42,0.89,0.57,0.01,1,0.05,0.05,0.08,0.05,0.03,0.01,0.08,0.11
2025-11-25 10:15:00,26019.35,26024.0,26013.0,26014.1,1764045900,0.04,0.1,0.15,-0.05,-0.19,-0.35,0.04,0.08,0.08,-0.02,-0.14,-0.2,-0.02,-0.06,0.04,55.78,50.66,26.81,24.79,17.21,0.08,21.76,0.41,0.86,1.8,0.15,1,-0.02,0.02,0.04,0.02,0.02,0.0,0.08,0.1
2025-11-25 10:20:00,26013.2,26019.95,26005.5,26015.2,1764046200,0.03,0.09,0.16,-0.04,-0.18,-0.34,0.03,0.07,0.08,-0.02,-0.13,-0.2,-0.01,-0.05,0.04,56.12,50.91,25.69,23.58,18.89,0.08,21.24,0.37,0.92,3.37,0.65,1,0.0,0.0,0.06,0.01,0.02,0.03,0.08,0.1
2025-11-25 10:25:00,26014.95,26020.25,26005.1,26010.55,1764046500,-0.01,0.06,0.13,-0.06,-0.19,-0.36,0.01,0.04,0.06,-0.03,-0.15,-0.21,-0.01,-0.04,0.03,54.2,49.78,24.62,22.36,18.05,0.08,20.8,0.39,0.84,3.93,0.8,1,-0.02,0.02,0.06,0.02,0.02,0.02,0.08,0.1
2025-11-25 10:30:00,26010.85,26020.4,26001.15,26001.7,1764046800,-0.04,0.01,0.09,-0.08,-0.22,-0.39,-0.02,0.01,0.02,-0.06,-0.18,-0.24,-0.01,-0.03,0.03,50.65,47.67,23.34,20.87,18.21,0.08,20.69,0.4,0.73,4.11,0.84,1,-0.03,0.03,0.07,0.04,0.04,0.0,0.07,0.1
2025-11-25 10:35:00,26001.9,26012.65,25992.45,26008.65,1764047100,-0.01,0.02,0.11,-0.05,-0.19,-0.36,0.01,0.03,0.04,-0.04,-0.15,-0.21,-0.0,-0.03,0.03,53.24,49.44,21.77,19.41,19.95,0.08,20.66,0.4,0.77,4.17,0.85,1,0.03,0.03,0.08,0.03,0.02,0.04,0.05,0.1
2025-11-25 10:40:00,26007.9,26009.75,25991.4,25991.4,1764047400,-0.05,-0.05,0.03,-0.11,-0.25,-0.42,-0.04,-0.03,-0.02,-0.1,-0.21,-0.28,-0.0,-0.02,0.02,46.69,45.44,20.38,18.17,19.04,0.08,20.49,0.39,0.59,3.85,0.78,1,-0.07,0.07,0.07,0.06,0.01,0.0,0.04,0.1
2025-11-25 10:45:00,25991.75,25991.9,25982.35,25984.5,1764047700,-0.06,-0.07,-0.0,-0.13,-0.28,-0.44,-0.04,-0.05,-0.04,-0.12,-0.23,-0.3,-0.01,-0.02,0.01,44.34,43.95,19.68,17.54,21.66,0.08,19.71,0.34,0.49,3.06,0.63,1,-0.03,0.03,0.04,0.03,0.0,0.01,0.05,0.09
2025-11-25 10:50:00,25984.7,25990.55,25973.05,25975.25,1764048000,-0.07,-0.1,-0.05,-0.16,-0.31,-0.48,-0.05,-0.07,-0.07,-0.15,-0.26,-0.33,-0.01,-0.02,0.0,41.34,42.0,19.56,16.42,23.67,0.08,19.55,0.31,0.35,2.25,0.41,1,-0.04,0.04,0.07,0.04,0.02,0.01,0.06,0.08
2025-11-25 10:55:00,25975.45,25976.05,25938.45,25939.1,1764048300,-0.16,-0.22,-0.18,-0.29,-0.44,-0.61,-0.13,-0.17,-0.19,-0.28,-0.39,-0.47,-0.03,-0.02,-0.01,32.17,35.55,20.94,14.31,32.48,0.08,20.84,0.34,-0.02,1.22,0.1,1,-0.14,0.14,0.14,0.14,0.0,0.0,0.09,0.09
2025-11-25 11:00:00,25938.95,25939.9,25927.15,25934.9,1764048600,-0.12,-0.2,-0.19,-0.29,-0.45,-0.62,-0.1,-0.15,-0.19,-0.28,-0.4,-0.48,-0.04,-0.03,-0.02,31.3,34.9,22.58,13.66,35.0,0.08,20.26,0.37,-0.02,0.02,0.0,1,-0.02,0.02,0.05,0.02,0.0,0.03,0.11,0.1
2025-11-25 11:05:00,25935.0,25938.85,25931.05,25937.0,1764048900,-0.07,-0.16,-0.18,-0.27,-0.44,-0.61,-0.06,-0.12,-0.16,-0.26,-0.38,-0.47,-0.05,-0.03,-0.02,32.28,35.52,24.1,13.27,34.0,0.07,19.37,0.39,0.04,-1.13,0.07,-1,0.01,0.01,0.03,0.01,0.01,0.02,0.12,0.1
2025-11-25 11:10:00,25936.85,25945.35,25933.1,25945.2,1764049200,-0.0,-0.11,-0.14,-0.23,-0.41,-0.57,-0.02,-0.07,-0.12,-0.22,-0.35,-0.43,-0.06,-0.04,-0.02,36.13,37.95,24.98,15.12,32.42,0.07,18.86,0.41,0.16,-1.78,0.15,-1,0.03,0.03,0.05,0.03,0.0,0.01,0.12,0.11
2025-11-25 11:15:00,25945.25,25953.8,25944.45,25948.8,1764049500,0.03,-0.07,-0.12,-0.21,-0.39,-0.55,-0.0,-0.05,-0.09,-0.2,-0.33,-0.41,-0.06,-0.04,-0.02,37.8,39.02,25.13,17.88,31.23,0.07,18.18,0.43,0.21,-2.45,0.26,-1,0.01,0.01,0.04,0.01,0.02,0.0,0.11,0.11
2025-11-25 11:20:00,25949.0,25953.2,25942.35,25950.25,1764049800,0.03,-0.04,-0.12,-0.19,-0.38,-0.54,0.0,-0.03,-0.08,-0.19,-0.31,-0.4,-0.06,-0.04,-0.01,38.5,39.45,25.37,17.09,30.71,0.07,17.66,0.44,0.24,-3.09,0.39,-1,0.01,0.01,0.04,0.0,0.01,0.03,0.1,0.11
2025-11-25 11:25:00,25949.8,25964.8,25949.55,25962.8,1764050100,0.05,0.02,-0.07,-0.13,-0.32,-0.49,0.03,0.01,-0.03,-0.13,-0.26,-0.35,-0.05,-0.05,-0.01,44.33,43.16,24.72,20.77,28.79,0.07,17.49,0.44,0.35,-3.63,0.55,-1,0.05,0.05,0.06,0.05,0.01,0.0,0.08,0.11
2025-11-25 11:30:00,25962.7,25966.35,25958.1,25965.2,1764050400,0.04,0.04,-0.05,-0.12,-0.31,-0.48,0.03,0.02,-0.02,-0.12,-0.25,-0.34,-0.05,-0.05,-0.0,45.39,43.85,24.0,20.7,27.79,0.06,16.83,0.44,0.38,-3.79,0.59,-1,0.01,0.01,0.03,0.01,0.0,0.02,0.07,0.11
2025-11-25 11:35:00,25965.25,25968.65,25962.0,25966.9,1764050700,0.03,0.06,-0.04,-0.1,-0.3,-0.47,0.02,0.02,-0.01,-0.11,-0.24,-0.33,-0.04,-0.05,0.0,46.18,44.35,23.15,21.11,26.97,0.06,16.1,0.44,0.4,-3.83,0.6,-1,0.01,0.01,0.03,0.01,0.01,0.01,0.05,0.11
2025-11-25 11:40:00,25966.5,25969.8,25950.55,25952.15,1764051000,-0.03,0.01,-0.09,-0.15,-0.35,-0.52,-0.02,-0.03,-0.06,-0.16,-0.29,-0.38,-0.04,-0.04,0.0,40.71,41.01,23.01,19.33,29.71,0.06,16.33,0.45,0.29,-4.02,0.64,-1,-0.06,0.06,0.07,0.06,0.01,0.01,0.04,0.11
2025-11-25 11:45:00,25952.0,25964.45,25950.65,25962.7,1764051300,0.0,0.04,-0.04,-0.1,-0.3,-0.47,0.01,0.01,-0.02,-0.11,-0.24,-0.34,-0.04,-0.04,0.0,45.67,44.17,22.88,18.15,27.89,0.06,16.15,0.44,0.4,-3.76,0.59,-1,0.04,0.04,0.05,0.04,0.01,0.01,0.04,0.11
2025-11-25 11:50:00,25963.55,25976.35,25962.35,25973.65,1764051600,0.04,0.07,0.01,-0.05,-0.26,-0.43,0.04,0.04,0.02,-0.07,-0.19,-0.29,-0.03,-0.04,0.01,50.31,47.25,21.81,22.33,26.15,0.06,15.99,0.41,0.52,-3.06,0.45,-1,0.04,0.04,0.05,0.04,0.01,0.0,0.04,0.1
2025-11-25 11:55:00,25973.0,25994.75,25972.25,25987.45,1764051900,0.07,0.1,0.06,0.01,-0.2,-0.37,0.06,0.08,0.07,-0.01,-0.14,-0.24,-0.02,-0.04,0.01,55.48,50.84,20.88,28.14,23.59,0.06,16.46,0.38,0.67,-2.18,0.26,-1,0.05,0.05,0.09,0.06,0.03,0.0,0.05,0.1
2025-11-25 12:00:00,25987.5,25990.7,25974.9,25975.75,1764052200,0.02,0.04,0.03,-0.03,-0.24,-0.41,0.01,0.03,0.02,-0.06,-0.18,-0.28,-0.02,-0.03,0.02,50.67,47.94,20.01,26.2,21.97,0.06,16.41,0.35,0.58,-1.4,0.13,-1,-0.05,0.05,0.06,0.05,0.01,0.0,0.05,0.09
2025-11-25 12:05:00,25976.35,25991.15,25975.85,25988.6,1764052500,0.04,0.08,0.08,0.02,-0.19,-0.35,0.04,0.06,0.06,-0.01,-0.13,-0.23,-0.01,-0.03,0.02,55.26,51.15,19.24,24.63,20.49,0.06,16.34,0.33,0.75,-0.46,0.02,-1,0.05,0.05,0.06,0.05,0.01,0.0,0.05,0.08
2025-11-25 12:10:00,25988.3,25988.75,25973.45,25981.4,1764052800,0.0,0.04,0.06,0.0,-0.21,-0.38,0.01,0.03,0.03,-0.03,-0.15,-0.25,-0.01,-0.03,0.02,52.32,49.36,18.33,22.98,20.17,0.06,16.26,0.31,0.69,0.28,0.01,1,-0.03,0.03,0.06,0.03,0.0,0.03,0.05,0.08
