datetime_readable,open,high,low,close,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-11-28 10:53:00,26267.45,26272.75,26265.75,26271.9,1764307380,26273.1,26270.97,26252.76,26244.03,26221.18,26230.28,26270.94,26267.45,26259.98,26245.26,26233.02,26220.93,9.3,8.1,1.2,61.02,59.19,80.86,85.69,-17.63,69.39,21.85,27.31,18.26,21.15,0.08,0.0,10.22,26292.28,26252.76,26213.24,0.3,74.21,3.14,0.84,1,0.02,0.02,0.03,0.02,0.0,0.01,1,1,0.07,0.05,0.02,0.08
2025-11-28 10:55:00,26271.2,26271.5,26264.1,26267.85,1764307500,26270.79,26271.42,26254.52,26245.33,26222.2,26230.21,26269.91,26267.52,26260.73,26246.15,26233.71,26221.39,8.78,8.24,0.54,57.8,57.32,78.18,81.32,-26.43,54.92,21.48,25.8,18.42,4.5,0.02,0.0,10.05,26293.43,26254.52,26215.62,0.3,67.12,3.04,0.81,1,-0.02,0.02,0.03,0.01,0.0,0.01,1,1,0.05,0.03,0.02,0.08
2025-11-28 10:57:00,26266.6,26266.8,26254.5,26257.15,1764307620,26266.75,26270.32,26255.96,26245.86,26222.98,26230.11,26265.66,26265.64,26260.39,26246.58,26234.18,26221.75,7.42,8.08,-0.66,50.24,52.72,66.33,75.13,-56.94,18.34,19.95,23.4,23.38,-10.95,-0.04,0.0,10.28,26292.98,26255.96,26218.95,0.28,51.6,2.66,0.69,1,-0.04,0.04,0.05,0.04,0.0,0.01,1,1,0.0,-0.01,0.02,0.07
2025-11-28 10:59:00,26255.6,26260.55,26252.25,26255.85,1764307740,26264.05,26268.93,26257.42,26246.27,26223.82,26230.0,26262.39,26263.86,26259.96,26246.95,26234.61,26222.09,6.16,7.69,-1.53,49.39,52.18,47.02,63.85,-75.57,-0.81,18.77,22.04,23.6,-13.95,-0.05,0.0,10.14,26291.91,26257.42,26222.94,0.26,47.72,2.2,0.54,1,-0.0,0.0,0.03,0.0,0.02,0.01,1,1,-0.01,-0.02,0.03,0.07
2025-11-28 11:01:00,26254.9,26268.9,26252.3,26266.3,1764307860,26263.81,26268.71,26259.36,26247.17,26224.67,26229.92,26263.69,26264.3,26260.56,26247.7,26235.23,26222.53,5.94,7.34,-1.4,55.82,55.95,39.91,51.09,-47.77,22.67,18.08,25.2,20.96,-2.2,-0.01,0.0,10.6,26291.17,26259.36,26227.55,0.24,60.91,1.85,0.45,1,0.04,0.04,0.06,0.04,0.01,0.01,1,1,0.03,0.02,0.03,0.06
2025-11-28 11:03:00,26265.8,26267.95,26256.35,26258.65,1764307980,26261.16,26267.13,26261.25,26248.03,26225.41,26229.81,26262.01,26263.27,26260.38,26248.13,26235.7,26222.89,5.09,6.89,-1.8,50.74,52.75,33.04,39.99,-77.54,6.01,17.45,23.24,19.33,-15.8,-0.06,0.0,10.67,26287.73,26261.25,26234.77,0.2,45.09,1.23,0.29,1,-0.03,0.03,0.04,0.03,0.01,0.01,-1,1,-0.01,-0.01,0.03,0.05
2025-11-28 11:05:00,26258.05,26261.1,26251.7,26259.95,1764308100,26259.58,26265.18,26262.69,26248.86,26226.3,26229.68,26261.32,26262.67,26260.34,26248.6,26236.18,26223.26,4.47,6.41,-1.94,51.55,53.23,34.36,35.77,-71.6,-29.93,16.29,21.77,21.25,-19.45,-0.07,0.0,10.58,26285.33,26262.69,26240.04,0.17,43.96,0.74,0.14,1,0.0,0.0,0.04,0.01,0.0,0.02,-1,1,-0.01,-0.0,0.03,0.04
2025-11-28 11:07:00,26259.1,26262.45,26251.65,26253.95,1764308220,26258.94,26262.84,26263.66,26249.25,26227.07,26229.52,26258.87,26261.08,26259.73,26248.81,26236.53,26223.56,3.45,5.82,-2.36,47.66,50.75,19.59,29.0,-92.1,-57.33,15.37,21.09,19.7,-23.4,-0.09,0.0,10.6,26282.75,26263.66,26244.58,0.15,24.55,0.17,0.01,1,-0.02,0.02,0.04,0.02,0.01,0.01,-1,1,-0.04,-0.02,0.02,0.04
2025-11-28 11:09:00,26253.4,26254.7,26245.15,26253.7,1764308340,26258.51,26261.28,26264.3,26249.83,26227.8,26229.32,26257.14,26259.74,26259.16,26249.0,26236.87,26223.86,2.6,5.17,-2.58,47.5,50.64,20.11,24.69,-75.98,-114.74,14.79,19.72,22.83,-15.65,-0.06,0.0,10.52,26281.03,26264.3,26247.57,0.13,18.31,-0.33,0.05,-1,-0.0,0.0,0.04,0.0,0.0,0.03,-1,1,-0.04,-0.02,0.02,0.03
2025-11-28 11:11:00,26253.35,26260.3,26251.95,26257.75,1764308460,26256.8,26260.3,26264.58,26250.19,26228.52,26229.15,26257.35,26259.38,26259.02,26249.34,26237.28,26224.2,2.22,4.58,-2.36,50.42,52.3,22.44,20.71,-64.61,-71.34,13.88,22.45,21.52,-9.75,-0.04,0.0,10.37,26280.66,26264.58,26248.5,0.12,28.76,-0.62,0.2,-1,0.02,0.02,0.03,0.02,0.01,0.01,-1,1,-0.03,-0.0,0.02,0.03
2025-11-28 11:13:00,26256.7,26267.4,26256.15,26266.5,1764308580,26258.37,26259.76,26265.37,26250.48,26229.29,26228.94,26260.4,26260.67,26259.73,26250.01,26237.86,26224.62,2.6,4.19,-1.59,56.09,55.67,41.08,27.87,-36.17,-10.6,13.79,25.58,19.86,-5.4,-0.02,0.0,10.43,26280.15,26265.37,26250.59,0.11,53.83,-0.81,0.4,-1,0.03,0.03,0.04,0.04,0.0,0.0,-1,1,0.0,0.03,0.02,0.03
2025-11-28 11:15:00,26266.9,26273.25,26262.7,26268.45,1764308700,26260.07,26259.82,26265.62,26251.2,26230.1,26228.77,26263.08,26262.09,26260.56,26250.74,26238.47,26225.06,3.02,3.95,-0.93,57.26,56.39,57.08,40.2,-27.98,38.31,14.25,27.74,18.43,0.6,0.0,0.0,10.44,26280.43,26265.62,26250.81,0.11,59.55,-0.79,0.38,-1,0.01,0.01,0.04,0.01,0.02,0.02,-1,1,0.01,0.03,0.02,0.03
2025-11-28 11:17:00,26268.15,26268.65,26261.9,26265.85,1764308820,26262.45,26260.7,26265.51,26252.4,26230.95,26228.64,26264.0,26262.77,26261.07,26251.33,26239.01,26225.46,3.11,3.78,-0.67,55.15,55.13,69.84,56.0,-26.33,8.22,14.56,26.42,18.12,8.7,0.03,0.0,10.18,26280.28,26265.51,26250.74,0.11,51.15,-0.75,0.35,-1,-0.01,0.01,0.03,0.01,0.0,0.02,-1,1,0.0,0.02,0.02,0.03
2025-11-28 11:19:00,26265.4,26266.85,26259.3,26262.35,1764308940,26264.18,26261.34,26265.14,26253.26,26231.73,26228.52,26263.45,26262.7,26261.19,26251.76,26239.47,26225.83,2.86,3.6,-0.74,52.34,53.45,68.97,65.3,-38.79,-18.9,14.49,25.0,19.0,6.5,0.02,0.0,9.99,26279.83,26265.14,26250.45,0.11,40.51,-0.73,0.33,-1,-0.01,0.01,0.03,0.01,0.01,0.01,-1,1,-0.01,0.0,0.02,0.03
2025-11-28 11:21:00,26261.5,26262.0,26246.4,26249.85,1764309060,26262.6,26259.7,26264.2,26253.55,26232.49,26228.32,26258.92,26260.36,26260.11,26251.69,26239.68,26226.07,1.64,3.21,-1.57,43.78,47.97,50.53,63.11,-83.27,-120.0,13.98,22.26,25.77,-16.45,-0.06,0.0,10.41,26280.23,26264.2,26248.18,0.12,5.21,-0.89,0.41,-1,-0.05,0.05,0.06,0.04,0.0,0.01,-1,1,-0.05,-0.04,0.02,0.03
2025-11-28 11:23:00,26247.85,26249.05,26240.95,26242.9,1764309180,26257.88,26258.12,26262.63,26253.91,26232.98,26228.06,26253.58,26257.19,26258.47,26251.34,26239.74,26226.24,0.11,2.59,-2.48,39.87,45.25,27.99,49.16,-93.96,-183.74,14.02,20.89,27.96,-15.75,-0.06,0.0,10.31,26280.42,26262.63,26244.83,0.14,-5.43,-1.04,0.45,-1,-0.03,0.03,0.03,0.02,0.0,0.01,-1,1,-0.08,-0.06,0.03,0.03
2025-11-28 11:25:00,26242.35,26247.95,26237.15,26245.7,1764309300,26253.33,26256.7,26260.94,26254.48,26233.52,26227.84,26250.95,26255.1,26257.25,26251.12,26239.86,26226.43,-0.87,1.9,-2.76,42.11,46.53,15.48,31.34,-76.32,-167.44,14.38,19.33,28.5,-14.25,-0.05,0.0,10.34,26278.45,26260.94,26243.44,0.13,6.46,-1.01,0.45,-1,0.01,0.01,0.04,0.01,0.01,0.02,-1,1,-0.06,-0.04,0.03,0.03
2025-11-28 11:27:00,26245.45,26247.3,26240.35,26243.4,1764309420,26248.84,26255.64,26259.25,26254.56,26233.96,26227.57,26248.44,26252.97,26255.93,26250.82,26239.93,26226.6,-1.8,1.16,-2.96,40.77,45.61,15.68,19.72,-82.69,-148.1,14.72,18.38,27.09,-10.55,-0.04,0.0,10.1,26276.64,26259.25,26241.85,0.13,4.45,-1.01,0.44,-1,-0.01,0.01,0.03,0.01,0.01,0.01,-1,1,-0.06,-0.05,0.04,0.03
2025-11-28 11:29:00,26242.9,26245.9,26236.75,26244.0,1764309540,26245.17,26254.68,26257.98,26254.53,26234.27,26227.3,26246.96,26251.34,26254.8,26250.55,26240.01,26226.77,-2.47,0.43,-2.9,41.3,45.91,20.29,17.15,-80.14,-143.29,15.37,17.18,27.89,-9.7,-0.04,-0.0,10.03,26275.93,26257.98,26240.03,0.14,11.06,-1.06,0.47,-1,0.0,0.0,0.03,0.0,0.01,0.02,-1,1,-0.05,-0.04,0.04,0.04
2025-11-28 11:31:00,26244.35,26250.7,26240.55,26243.3,1764309660,26243.86,26253.23,26256.77,26254.48,26234.55,26227.02,26245.74,26249.88,26253.7,26250.27,26240.08,26226.94,-3.02,-0.26,-2.76,40.84,45.61,18.37,18.11,-82.05,-105.45,15.3,19.36,25.88,-14.45,-0.06,-0.0,10.04,26275.24,26256.77,26238.29,0.14,13.55,-1.12,0.49,-1,-0.0,0.0,0.04,0.0,0.02,0.01,-1,-1,-0.05,-0.04,0.04,0.04
2025-11-28 11:33:00,26243.45,26249.15,26242.3,26245.7,1764309780,26244.42,26251.15,26255.46,26254.35,26235.12,26226.76,26245.73,26249.12,26252.94,26250.09,26240.19,26227.12,-3.23,-0.85,-2.37,43.16,46.86,20.78,19.81,-75.48,-86.23,15.24,18.39,24.59,-20.8,-0.08,-0.0,9.81,26273.15,26255.46,26237.76,0.13,22.43,-1.04,0.46,-1,0.01,0.01,0.03,0.01,0.01,0.0,-1,-1,-0.04,-0.03,0.04,0.03
2025-11-28 11:35:00,26244.85,26246.55,26234.65,26236.8,1764309900,26242.64,26247.98,26253.9,26254.19,26235.4,26226.47,26242.75,26246.88,26251.4,26249.57,26240.12,26227.22,-4.06,-1.49,-2.57,37.32,43.0,16.01,18.39,-94.43,-125.7,15.93,16.82,27.98,-31.65,-0.12,-0.0,9.96,26272.41,26253.9,26235.4,0.14,3.78,-1.11,0.48,-1,-0.03,0.03,0.05,0.03,0.01,0.01,-1,-1,-0.07,-0.06,0.03,0.04
2025-11-28 11:37:00,26235.65,26244.1,26232.6,26243.2,1764310020,26242.6,26245.72,26253.21,26254.02,26235.78,26226.2,26242.9,26246.21,26250.62,26249.32,26240.18,26227.38,-4.16,-2.03,-2.13,43.26,46.34,18.72,18.5,-73.92,-106.08,16.75,15.45,27.15,-22.65,-0.09,-0.0,10.07,26272.21,26253.21,26234.2,0.14,23.67,-1.22,0.54,-1,0.02,0.02,0.04,0.03,0.0,0.01,-1,-1,-0.04,-0.03,0.03,0.04
2025-11-28 11:39:00,26242.0,26245.7,26234.5,26237.05,1764310140,26241.21,26243.19,26252.27,26253.69,26236.12,26225.91,26240.95,26244.54,26249.33,26248.84,26240.12,26227.47,-4.68,-2.56,-2.12,39.4,43.75,14.2,16.31,-89.05,-100.01,17.26,15.36,25.01,-25.3,-0.1,-0.0,10.15,26272.48,26252.27,26232.06,0.15,12.35,-1.4,0.64,-1,-0.02,0.02,0.04,0.02,0.01,0.01,-1,-1,-0.06,-0.05,0.01,0.04
2025-11-28 11:41:00,26236.85,26249.35,26234.35,26246.95,1764310260,26241.94,26242.9,26251.3,26253.56,26236.47,26225.73,26242.95,26244.98,26249.1,26248.76,26240.25,26227.67,-4.24,-2.89,-1.35,47.53,48.6,24.11,19.01,-64.7,-59.39,17.17,16.27,22.46,-2.9,-0.01,-0.0,10.5,26270.56,26251.3,26232.04,0.15,38.71,-1.26,0.57,-1,0.04,0.04,0.06,0.04,0.01,0.01,-1,-1,-0.02,-0.01,0.01,0.04
2025-11-28 11:43:00,26247.25,26250.9,26244.85,26247.95,1764310380,26242.39,26243.4,26250.77,26253.37,26236.82,26225.56,26244.62,26245.52,26248.99,26248.73,26240.41,26227.87,-3.77,-3.07,-0.7,48.28,49.06,29.61,22.64,-57.42,-20.83,16.85,16.67,21.5,5.05,0.02,-0.0,10.18,26269.77,26250.77,26231.76,0.14,42.6,-1.19,0.52,-1,0.0,0.0,0.02,0.0,0.01,0.01,-1,-1,-0.01,-0.0,0.01,0.04
2025-11-28 11:45:00,26246.95,26252.2,26246.0,26251.15,1764310500,26245.26,26243.95,26250.32,26253.08,26237.41,26225.43,26246.79,26246.54,26249.2,26248.83,26240.62,26228.1,-3.1,-3.08,-0.03,50.72,50.56,44.01,32.58,-45.84,-2.06,16.35,16.86,20.54,5.45,0.02,-0.0,9.9,26268.86,26250.32,26231.79,0.14,52.23,-1.04,0.42,-1,0.01,0.01,0.02,0.02,0.0,0.0,-1,-1,0.0,0.01,0.02,0.04
2025-11-28 11:47:00,26250.4,26255.4,26247.7,26253.0,1764310620,26247.22,26244.91,26250.28,26252.86,26237.88,26225.28,26248.86,26247.72,26249.56,26248.99,26240.86,26228.35,-2.4,-2.94,0.54,52.13,51.43,55.38,43.0,-30.61,19.98,15.39,18.26,19.38,9.6,0.04,-0.0,9.74,26268.78,26250.28,26231.77,0.14,57.36,-0.94,0.35,-1,0.01,0.01,0.03,0.01,0.01,0.01,-1,-1,0.01,0.01,0.02,0.04
2025-11-28 11:49:00,26253.3,26257.1,26248.55,26249.55,1764310740,26249.72,26245.47,26250.07,26252.59,26238.37,26225.11,26249.09,26248.05,26249.56,26249.01,26241.04,26228.56,-2.09,-2.77,0.68,49.3,49.72,64.24,54.54,-30.82,16.95,14.33,18.36,18.15,5.55,0.02,-0.0,9.65,26268.51,26250.07,26231.63,0.14,48.59,-0.9,0.32,-1,-0.01,0.01,0.03,0.01,0.01,0.0,-1,-1,-0.0,-0.0,0.02,0.04
2025-11-28 11:51:00,26250.05,26252.7,26245.8,26250.5,1764310860,26250.43,26246.19,26249.71,26252.42,26238.91,26224.95,26249.56,26248.5,26249.65,26249.07,26241.22,26228.78,-1.76,-2.57,0.81,50.11,50.2,70.54,63.39,-26.94,1.6,13.68,17.4,19.29,7.2,0.03,-0.0,9.46,26267.81,26249.71,26231.6,0.14,52.19,-0.77,0.24,-1,0.0,0.0,0.03,0.0,0.01,0.02,1,-1,0.0,0.0,0.02,0.04
2025-11-28 11:53:00,26250.05,26251.95,26246.95,26250.25,1764310980,26250.89,26246.64,26248.9,26252.62,26239.64,26224.83,26249.79,26248.82,26249.71,26249.12,26241.4,26228.99,-1.49,-2.35,0.86,49.88,50.07,71.43,68.74,-27.96,9.57,13.07,16.72,18.53,4.55,0.02,-0.0,9.14,26265.29,26248.9,26232.5,0.12,54.13,-0.5,0.12,-1,-0.0,0.0,0.02,0.0,0.01,0.01,1,-1,0.01,0.0,0.02,0.03
2025-11-28 11:55:00,26250.1,26255.6,26238.05,26252.85,1764311100,26251.23,26248.25,26248.12,26253.02,26240.34,26224.75,26250.81,26249.55,26250.01,26249.26,26241.63,26229.23,-1.06,-2.09,1.04,52.27,51.46,75.92,72.63,-17.35,12.55,13.69,14.57,22.67,16.05,0.06,-0.0,9.74,26262.01,26248.12,26234.22,0.11,67.04,-0.14,0.01,-1,0.01,0.01,0.07,0.01,0.01,0.05,1,-1,0.02,0.01,0.02,0.03
2025-11-28 11:57:00,26252.0,26256.25,26248.2,26250.45,1764311220,26250.72,26248.97,26247.34,26253.46,26241.07,26224.65,26250.69,26249.71,26250.05,26249.31,26241.8,26229.44,-0.9,-1.86,0.96,49.91,50.11,75.85,74.4,-27.14,65.86,14.14,14.18,21.32,7.25,0.03,-0.0,9.62,26258.7,26247.34,26235.99,0.09,63.68,0.18,0.03,1,-0.01,0.01,0.03,0.01,0.02,0.01,1,-1,0.01,0.0,0.02,0.02
2025-11-28 11:59:00,26250.3,26250.95,26243.35,26249.5,1764311340,26250.71,26250.22,26246.7,26253.92,26241.63,26224.53,26250.29,26249.67,26250.0,26249.32,26241.96,26229.64,-0.84,-1.65,0.81,48.96,49.56,74.83,75.53,-31.02,26.76,15.13,13.37,23.75,12.45,0.05,-0.0,9.47,26255.82,26246.7,26237.59,0.07,65.34,0.45,0.32,1,-0.0,0.0,0.03,0.0,0.0,0.02,1,-1,0.01,-0.0,0.01,0.02
2025-11-28 12:01:00,26249.0,26253.15,26246.0,26248.15,1764311460,26250.24,26250.34,26246.62,26254.33,26242.25,26224.46,26249.58,26249.4,26249.82,26249.27,26242.08,26229.82,-0.89,-1.5,0.61,47.58,48.78,68.44,73.04,-36.53,53.09,15.63,14.32,22.45,1.2,0.0,-0.0,9.31,26255.65,26246.62,26237.59,0.07,58.49,0.52,0.43,1,-0.01,0.01,0.03,0.0,0.02,0.01,1,-1,0.01,-0.01,0.01,0.02
